,team,date,FOR_Set_Piece_Threat_RA20,FOR_Set_Piece_Threat_RA20_pct,FOR_Final_SP_Threat,FOR_Final_SP,FOR_Total_Shot_Threat_RA20,FOR_Shot_Threat_Cluster_0_RA20,FOR_Shot_Threat_Cluster_1_RA20,FOR_Shot_Threat_Cluster_2_RA20,FOR_Shot_Threat_Cluster_3_RA20,FOR_Shot_Threat_Cluster_4_RA20,FOR_Shot_Threat_Cluster_0_RA20_pct,FOR_Shot_Threat_Cluster_1_RA20_pct,FOR_Shot_Threat_Cluster_2_RA20_pct,FOR_Shot_Threat_Cluster_3_RA20_pct,FOR_Shot_Threat_Cluster_4_RA20_pct,AGAINST_Set_Piece_Threat_RA20,AGAINST_Set_Piece_Threat_RA20_pct,AGAINST_Final_SP_Threat,AGAINST_Final_SP,AGAINST_Total_Shot_Threat_RA20,AGAINST_Shot_Threat_Cluster_0_RA20,AGAINST_Shot_Threat_Cluster_1_RA20,AGAINST_Shot_Threat_Cluster_2_RA20,AGAINST_Shot_Threat_Cluster_3_RA20,AGAINST_Shot_Threat_Cluster_4_RA20,AGAINST_Shot_Threat_Cluster_0_RA20_pct,AGAINST_Shot_Threat_Cluster_1_RA20_pct,AGAINST_Shot_Threat_Cluster_2_RA20_pct,AGAINST_Shot_Threat_Cluster_3_RA20_pct,AGAINST_Shot_Threat_Cluster_4_RA20_pct
438,Aston Villa,2023-08-27 13:00:00,0.12083686315454538,0.11748088599658996,0.11915887457556767,0.4766354983022707,1.0285661546513434,0.2468532020691781,0.054041656246408734,0.515347253344953,0.0,0.2123240429908037,0.23999739924638566,0.052540768527161406,0.5010346208792394,0.0,0.20642721134721365,0.21100921640172593,0.343435341312556,0.27722227885714096,1.1088891154285638,0.6144074037205426,0.1914969600737094,0.030408783117309168,0.32795588048174973,0.0,0.06454578004777431,0.3116774943044306,0.04949286569980904,0.5337759253808038,0.0,0.1050537146149566
439,Aston Villa,2023-09-03 13:00:00,0.13019859590567645,0.12484456150971518,0.12752157870769582,0.5100863148307833,1.0428856037557122,0.24798189965076736,0.052757676271721635,0.5298219848424195,0.0,0.2123240429908037,0.23778437324066773,0.05058817197373041,0.5080346137048855,0.0,0.20359284108071643,0.23538002632558336,0.3916912471081067,0.31353563671684503,1.2541425468673801,0.6009325663093475,0.18675131797790517,0.028889078134670808,0.32074639014899725,0.0,0.06454578004777431,0.3107691751918958,0.048073743634987676,0.5337477250049446,0.0,0.10740935616817193
440,Aston Villa,2023-09-16 14:00:00,0.13174558007158335,0.11968878496473018,0.12571718251815678,0.5028687300726271,1.1007345434278246,0.2507787162903695,0.05129035129211834,0.5798135410994291,0.0,0.21885193474590778,0.2278285148655491,0.04659647650594647,0.5267514720613904,0.0,0.19882353656711413,0.23538002632558336,0.3825051026768926,0.30894256450123797,1.2357702580049519,0.6153644086793063,0.20200124084949483,0.02807099763303992,0.32074639014899725,0.0,0.06454578004777431,0.3282627951834742,0.045616869024462804,0.5212299990462276,0.0,0.1048903367458354
441,Aston Villa,2023-09-24 13:00:00,0.13991166311316186,0.13190992885474076,0.1359107959839513,0.5436431839358052,1.0606605911161746,0.2460637056734412,0.048800502717494885,0.5403060909360646,0.0,0.22549029178917407,0.23199099479551583,0.04600953700574489,0.5094052663609189,0.0,0.21259420183782055,0.23538002632558336,0.3776528559317238,0.3065164411286536,1.2260657645146145,0.6232708759605883,0.2072479221969842,0.030101738870143852,0.3213754348456859,0.0,0.06454578004777431,0.3325166154724824,0.048296398935295824,0.5156272292530603,0.0,0.10355975633916156
442,Aston Villa,2023-09-30 11:30:00,0.13080854783765966,0.12099782946290438,0.12590318865028202,0.5036127546011281,1.081081771617755,0.273892214661464,0.05059809349477283,0.5025247856974602,0.0,0.2540666777640581,0.2533501367353605,0.04680320658728406,0.464835129858374,0.0,0.23501152681898155,0.20866253655403844,0.352291969365564,0.2804772529598012,1.1219090118392048,0.5923000087961553,0.18047335315495722,0.030101738870143852,0.31717913672327996,0.0,0.06454578004777431,0.3046992241681167,0.050821776841309486,0.5355041904658145,0.0,0.10897480852475937
443,Aston Villa,2023-10-08 13:00:00,0.15859096879139536,0.1467470497443158,0.1526690092678556,0.6106760370714224,1.080709759192541,0.2951991624664514,0.05110505698248735,0.5114503616467119,0.0,0.22295517809689044,0.2731530459084697,0.0472884199923121,0.47325413442073955,0.0,0.2063043996784787,0.18546298723667853,0.34471661695550393,0.26508980209609123,1.060359208384365,0.538015802297741,0.15496902093291276,0.031012112367898186,0.28540620133280753,0.0,0.06662846766412259,0.28803804697013713,0.05764163847131,0.5304792166213402,0.0,0.12384109793721265
444,Aston Villa,2023-10-22 15:30:00,0.12483712695538993,0.11832201389527108,0.1215795704253305,0.4863182817013221,1.0550625605974344,0.3036291091237216,0.05083560068160288,0.5084915721789003,0.0,0.19210627861320972,0.287783038146847,0.0481825463058958,0.48195395341387565,0.0,0.18208046213338155,0.153315211366862,0.2989127983308817,0.22611400484887184,0.9044560193954874,0.5129094914067535,0.1494455467909574,0.03296071863733228,0.2638747583143413,0.0,0.06662846766412259,0.29136826144720795,0.06426225131247061,0.5144665145318598,0.0,0.12990297270846193
445,Aston Villa,2023-10-29 14:00:00,0.13716558739542956,0.12098218903487304,0.1290738882151513,0.5162955528606052,1.1337667840998618,0.27358056143857523,0.04939857637509696,0.5829758668318391,0.0,0.22781177945435047,0.24130232537706658,0.04357031540160728,0.5141938139373916,0.0,0.2009335452839346,0.13578531257808205,0.30859335001464916,0.2221893312963656,0.8887573251854624,0.44001373513601705,0.14789610253646965,0.031300913495942904,0.19418825143948193,0.0,0.06662846766412259,0.33611701346266387,0.07113621915976592,0.44132315864970545,0.0,0.1514236087278648
446,Aston Villa,2023-11-05 14:00:00,0.13764425907284014,0.11992184103160719,0.12878305005222368,0.5151322002088947,1.147783071780577,0.2755290462169795,0.04848140347748987,0.5889231098815798,0.0,0.23484951220452785,0.24005324088771077,0.0422391692903083,0.5130961802459524,0.0,0.20461140957602858,0.1264260325580835,0.2794376959299121,0.20293186424399778,0.8117274569759911,0.4524301280733197,0.1692822200246155,0.030483483849093274,0.18965666638687248,0.0,0.06300775781273842,0.3741621291789437,0.06737721906122307,0.4191954837192831,0.0,0.13926516804054997
447,Aston Villa,2023-11-12 14:00:00,0.1414506953209638,0.11667435576904814,0.12906252554500597,0.5162501021800239,1.212354629160836,0.2888746159616856,0.05041625350713723,0.565243831835687,0.0,0.3078199278563261,0.23827567364644617,0.041585401081888226,0.466236378564361,0.0,0.2539025467073046,0.09451870806515211,0.21093475781210358,0.15272673293862785,0.6109069317545114,0.44809451531618827,0.1715519131161272,0.03162741176784033,0.18190743261948222,0.0,0.06300775781273842,0.38284760748538793,0.07058201046161684,0.4059577307950827,0.0,0.14061265125791228
448,Aston Villa,2023-11-26 14:00:00,0.15877893893048162,0.12939978385212372,0.14408936139130268,0.5763574455652107,1.2270417631603774,0.28052278230898064,0.054360134107991974,0.5305374545976519,0.0,0.3616213921457529,0.22861714305995925,0.04430177989050807,0.4323711470351228,0.0,0.29470993001440987,0.09821912162005896,0.20718000922781218,0.15269956542393556,0.6107982616957423,0.47407624889165156,0.19215769590809934,0.03162741176784033,0.18273236984387037,0.0,0.06755877137184142,0.40533078034883013,0.06671376564799951,0.3854493243883922,0.0,0.14250612961477793
449,Aston Villa,2023-12-03 14:00:00,0.16446741279214613,0.13634331651845674,0.15040536465530144,0.6016214586212058,1.2062741100322452,0.28465360603295253,0.05192322749644511,0.5080758843570947,0.0,0.3616213921457529,0.23597754744594776,0.043044302339421955,0.4211943870232888,0.0,0.2997837631913416,0.10125466175377365,0.20826917099445555,0.1547619163741146,0.6190476654964584,0.4861721073277293,0.1968963709659874,0.03576705409213895,0.18594991089776153,0.0,0.06755877137184142,0.4049931454279405,0.07356870859732051,0.3824775384993702,0.0,0.1389606074753687
450,Aston Villa,2023-12-06 20:15:00,0.19436906054615966,0.1561767994458301,0.17527292999599486,0.7010917199839795,1.2445450363680717,0.2882078624796121,0.05734822214581063,0.5122443713247775,0.0,0.38674458041787146,0.23157688477122754,0.04607966804734418,0.4115916711376303,0.0,0.310751776043798,0.10125466175377365,0.1905479994432107,0.1459013305984922,0.5836053223939688,0.5313866429962216,0.2102922366000711,0.03576705409213895,0.18594991089776153,0.0,0.09937744140625,0.39574242102575086,0.06730890692032933,0.34993335521059327,0.0,0.18701531684332648
451,Aston Villa,2023-12-09 17:30:00,0.18652578108012668,0.14750765087535053,0.1670167159777386,0.6680668639109544,1.264515975769609,0.2977326798718421,0.06021857890300445,0.5264330729842185,0.0,0.38013164401054383,0.2354518927217477,0.04762184112885901,0.41631191939969053,0.0,0.30061434674970267,0.13018889650702473,0.2152208351360021,0.1727048658215134,0.6908194632860536,0.6049084254540501,0.23112445110455146,0.05000892011448734,0.19014362813904878,0.0,0.1336314260959625,0.38208171911486805,0.08267188554523797,0.3143345672468112,0.0,0.2209118280930828
452,Aston Villa,2023-12-17 14:00:00,0.17183458153158418,0.13980490087487588,0.15581974120323003,0.6232789648129201,1.22910270281136,0.29246443375013753,0.060457716928794904,0.49239339623600237,0.0,0.38378715589642526,0.23794954895239895,0.04918849888663358,0.4006120848239432,0.0,0.3122498673370244,0.1303054039366543,0.22594174802575326,0.17812357598120376,0.712494303924815,0.5767212348990141,0.2057057371363043,0.04331821128726,0.19406586037948723,0.0,0.1336314260959625,0.35668139941530697,0.07511117792436614,0.3364985518757062,0.0,0.23170887078462066
453,Aston Villa,2023-12-22 20:00:00,0.1907411681022494,0.16002511107142922,0.17538313958683932,0.7015325583473573,1.1919452317524697,0.28814557245932504,0.061732828896492634,0.48531964048743237,0.0,0.3567471899092197,0.24174397009472998,0.05179166563360408,0.40716605726412963,0.0,0.29929830700753635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Aston Villa,2023-12-26 20:00:00,0.1907411681022494,0.15557900906037578,0.1731600885813126,0.6926403543252504,1.2260083751287307,0.2929223933722822,0.06146260090172282,0.514876190945506,0.0,0.3567471899092197,0.23892364792493803,0.05013228469607253,0.41996139780973685,0.0,0.29098266956925256,0.1303054039366543,0.2346311671080113,0.1824682855223328,0.7298731420893312,0.5553627233020959,0.18545816801488396,0.042207268811762275,0.19406586037948723,0.0,0.1336314260959625,0.33394061256430757,0.07599946312709784,0.3494398385718137,0.0,0.24062008573678104
