Shot_player_code,Shot_Player_name,date,opponent_team,own_team,avg_distance_m,avg_angle,big_chance_sum,Shot_conversion_sum,number_of_shots,xG_non_penalty,most_common_shotType,understat_player_id,time,position,Shot_conversion_sum_clip,big_chance_sum_clip,xG_non_penalty_clip,Shot_conversion_sum_ewm,Shot_conversion_sum_rm20,avg_distance_m_rm20,avg_angle_rm20,time_rm20,big_chance_sum_rm20,big_chance_rate_rm20,xG_np_sum_rm20,xG_np_rate_rm20,time_ewm,big_chance_sum_ewm,big_chance_rate_ewm,xG_np_sum_ewm,xG_np_rate_ewm,shotType_mode_last20
224967,Vitalii Mykolenko,2024-11-09,West Ham,Everton,23.34400870104842,0.3407342888021408,0,-0.0128361396491527,2,0.0661160573363303,LeftFoot,10291,90,DL,-0.0128361396491527,0.0,0.0661160573363303,0.02471978463558808,0.04626494034752253,20.271778722651057,0.37815728425815986,1800.0,2.0,0.1,2.07327879173681,0.1036639395868405,89.00519029703119,0.044334785403723,0.0448303146481578,0.06993729724490133,0.07071898538765409,
224967,Vitalii Mykolenko,2024-11-23,Brentford,Everton,14.891876079183213,0.5190018905930425,0,-0.1254137009382248,3,0.2201781272888183,LeftFoot,10291,90,DL,-0.1254137009382248,0.0,0.2201781272888183,0.013171054976064014,0.04345246269926431,20.400879837782803,0.3984908250327123,1800.0,2.0,0.1,2.2402992206625627,0.11201496103312814,89.09993407826632,0.04011242488908272,0.04051763087553217,0.08424594772527438,0.08509697985426641,
224967,Vitalii Mykolenko,2024-12-04,Wolves,Everton,16.65528863279603,0.4580680997909963,0,-0.0564094930887222,1,0.0564094930887222,LeftFoot,10291,90,DL,-0.0564094930887222,0.0,0.0564094930887222,0.007818705124926613,0.0420953790061176,20.394993845167058,0.41484240457469623,1800.0,2.0,0.1,2.2616710583679365,0.11308355291839682,89.18565464224095,0.036292193947265315,0.036623574366934836,0.08159485680750751,0.0823398913438884,
224967,Vitalii Mykolenko,2024-12-14,Arsenal,Everton,29.204434345830123,0.2881629609127616,0,0.0,1,0.0121635515242815,LeftFoot,10291,90,DL,0.0,0.0,0.0121635515242815,0.007217266269163028,0.0425543869994581,21.0896395512831,0.39775322305356103,1800.0,1.0,0.05,1.9039136408828186,0.09519568204414093,89.2632113429799,0.03283579452371624,0.03310682489093392,0.07498235154243837,0.07560126436511161,
224967,Vitalii Mykolenko,2025-01-04,Bournemouth,Everton,28.1225358920564,0.3823919969983714,0,-0.0183464586734771,1,0.0183464586734771,LeftFoot,10291,90,DL,-0.0183464586734771,0.0,0.0183464586734771,0.005250825888959942,0.043591607030481115,21.809952550092923,0.3936213721837952,1800.0,1.0,0.05,1.8573117866180822,0.09286558933090411,89.33338169126753,0.029708575997648024,0.029930265586819126,0.06958845698348969,0.07010773587591933,
224967,Vitalii Mykolenko,2025-01-19,Spurs,Everton,19.373337858470663,0.5080612941225495,0,-0.1102756708860397,1,0.1102756708860397,LeftFoot,10291,90,DL,-0.1102756708860397,0.0,0.1102756708860397,-0.0036358277091169547,0.03918058019503953,21.905727681491882,0.40523526223209305,1800.0,1.0,0.05,1.808949763420968,0.09044748817104839,89.39686914924205,0.026879187807395833,0.027060532719854605,0.0734634297361135,0.07395906298700923,
224967,Vitalii Mykolenko,2025-04-19,Man City,Everton,17.96127318954907,0.3208885422081727,0,0.0,1,0.0386791639029979,RightFoot,10291,90,DL,0.0,0.0,0.0386791639029979,-0.003356148654569497,0.03918058019503953,22.075720955547165,0.3757509403778797,1800.0,0.0,0.0,1.1684257448650883,0.05842128724325441,89.45431018264757,0.02431926515907242,0.024467617712858856,0.07015064251391201,0.07057857596085727,
224967,Vitalii Mykolenko,2025-05-10,Fulham,Everton,25.424928563459822,0.3073656453728075,0,0.980537097901106,1,0.0194629020988941,LeftFoot,10291,90,DL,0.6,0.0,0.0194629020988941,0.04305586278039739,0.06318058019503953,22.219296361010212,0.3723990918863936,1800.0,0.0,0.0,1.047931967768817,0.05239659838844086,89.50628064144304,0.02200314466773219,0.022124514681028874,0.06532323866486268,0.06568356363045562,
224967,Vitalii Mykolenko,2025-05-18,Southampton,Everton,23.31629536503679,0.1845662876772003,0,-0.0144587596878409,1,0.0144587596878409,LeftFoot,10291,90,DL,-0.0144587596878409,0.0,0.0144587596878409,0.03863166105207137,0.07296001693978908,22.418626510685556,0.3532287247608725,1800.0,0.0,0.0,1.023142238613217,0.05115711193066085,89.55330153273418,0.019907607080329126,0.020006907691445766,0.06047900257181299,0.06078067629336439,
224967,Vitalii Mykolenko,2025-10-05,Crystal Palace,Everton,30.61024138272664,0.3584866648849639,0,-0.0139465760439634,1,0.0139465760439634,LeftFoot,10291,90,DL,-0.0139465760439634,0.0,0.0139465760439634,0.034587181275453314,0.07240215389803054,23.19899581453319,0.3395867297847387,1800.0,0.0,0.0,0.9069020929746319,0.04534510464873159,89.59584424390235,0.018011644501250163,0.018092892798684007,0.05604734290249398,0.05630016552433745,
224967,Vitalii Mykolenko,2025-10-26,Spurs,Everton,29.32938843605662,0.3744405869074345,0,0.0,1,0.0135512445122003,LeftFoot,10291,90,DL,0.0,0.0,0.0135512445122003,0.03192662886964921,0.04840215389803054,23.5769102155635,0.3376010557052507,1800.0,0.0,0.0,0.8944933260790994,0.04472466630395497,89.6343352682926,0.016296249786845386,0.016362730603468916,0.05200009543675172,0.052212230673653125,
224967,Vitalii Mykolenko,2025-11-03,Sunderland,Everton,26.63768965191426,0.2224441958887253,0,-0.0128595715388655,1,0.0183708164840936,LeftFoot,10291,90,DL,-0.0128595715388655,0.0,0.0183708164840936,0.028481536530532696,0.023887771036475925,23.761092013713505,0.3341272386139754,1800.0,0.0,0.0,0.8846990349702526,0.04423495174851263,89.66916048083617,0.014744225997622016,0.014798625666508608,0.048797306965069995,0.04897734743256455,
224967,Vitalii Mykolenko,2025-12-06,Nott'm Forest,Everton,25.17908557937348,0.3474635869767288,0,0.0,1,0.0234600994735956,LeftFoot,10291,90,DL,0.0,0.0,0.0234600994735956,0.026290649105107106,-0.00011222896352407544,24.081830763320358,0.33203936630362724,1800.0,0.0,0.0,0.8642283803783346,0.04321141901891673,89.70066900647082,0.01334001399784849,0.013384529603895768,0.04638423958492958,0.04653902372057578,
224967,Vitalii Mykolenko,2026-01-07,Wolves,Everton,21.883367448989205,0.34090890714478655,0,-0.0367102921009063,3,0.1591152399778365,LeftFoot,10291,90,DL,-0.0367102921009063,0.0,0.1591152399778365,0.021444422858490693,-1.070109382268758e-05,23.81356636219895,0.3339892031197008,1800.0,0.0,0.0,1.0074145323596884,0.050370726617984425,89.72917672014026,0.012069536474243872,0.012105965109542025,0.057120525336634996,0.05729292821142374,
