,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name,team_title,element
27701,0,0,0.0,13,Sub,West Ham,Watford,1,0,2022-02-08,16610,2021,512113,0.0,0,0,0,0.0,0.0,0.0,João Pedro,Brighton,559
27702,0,4,0.5388820171356201,84,FW,Burnley,Watford,0,0,2022-02-05,16539,2021,511323,0.0152757996693253,0,1,0,0.5388820171356201,0.5687429904937744,0.1141429990530014,João Pedro,Brighton,559
27703,0,5,0.2436410039663314,90,FWL,Watford,Norwich,0,3,2022-01-21,16605,2021,509439,0.0662591010332107,0,1,0,0.2436410039663314,0.2729150056838989,0.1129589974880218,João Pedro,Brighton,559
27704,1,6,0.2915439903736114,90,FWL,Newcastle United,Watford,1,1,2022-01-15,16591,2021,508105,0.103142000734806,0,1,1,0.2915439903736114,0.4074540138244629,0.0680985003709793,João Pedro,Brighton,559
27705,0,2,0.1443870067596435,43,Sub,Watford,Tottenham,0,1,2022-01-01,16585,2021,505490,0.0,0,0,0,0.1443870067596435,0.0,0.0,João Pedro,Brighton,559
27706,0,3,0.1479050070047378,42,Sub,Watford,West Ham,1,4,2021-12-28,16569,2021,505296,0.4782249927520752,0,3,0,0.1479050070047378,0.4594300091266632,0.0,João Pedro,Brighton,559
27707,0,0,0.0,31,Sub,Brentford,Watford,2,1,2021-12-10,16527,2021,501338,0.0,0,0,0,0.0,0.3113679885864258,0.3113679885864258,João Pedro,Brighton,559
27708,0,2,0.1061820015311241,90,ML,Watford,Manchester City,1,3,2021-12-04,16523,2021,500155,0.0,0,0,0,0.1061820015311241,0.2652280032634735,0.193924993276596,João Pedro,Brighton,559
27709,0,1,0.0599769987165927,90,ML,Watford,Chelsea,1,2,2021-12-01,16509,2021,499301,0.1993069946765899,0,3,0,0.0599769987165927,0.2592839896678924,0.0,João Pedro,Brighton,559
27710,0,2,0.1440490037202835,42,Sub,Leicester,Watford,4,2,2021-11-28,16502,2021,498066,0.0,0,0,0,0.1440490037202835,0.4194869995117187,0.2754389941692352,João Pedro,Brighton,559
27711,1,4,0.333090990781784,10,Sub,Watford,Manchester United,4,1,2021-11-20,16494,2021,495657,0.0,0,0,1,0.333090990781784,0.2292609959840774,0.0282434001564979,João Pedro,Brighton,559
27712,0,0,0.0,25,Sub,Arsenal,Watford,1,0,2021-11-07,16476,2021,494522,0.0663793981075286,0,1,0,0.0,0.0663793981075286,0.0663793981075286,João Pedro,Brighton,559
27713,0,0,0.0,48,AMC,Watford,Southampton,0,1,2021-10-30,16474,2021,492191,0.1309330016374588,0,1,0,0.0,0.1772039979696273,0.0462710000574588,João Pedro,Brighton,559
27714,0,1,0.0718088001012802,22,Sub,Everton,Watford,2,5,2021-10-23,16461,2021,489989,0.3681420087814331,1,1,0,0.0718088001012802,1.282969951629639,1.2111599445343018,João Pedro,Brighton,559
27715,0,0,0.0,20,Sub,Watford,Liverpool,0,5,2021-10-16,16455,2021,487843,0.0836760997772216,0,1,0,0.0,0.0836760997772216,0.0,João Pedro,Brighton,559
27716,0,1,0.0211663004010915,29,Sub,Leeds,Watford,1,0,2021-10-02,16440,2021,486460,0.0,0,0,0,0.0211663004010915,0.0211663004010915,0.0,João Pedro,Brighton,559
27717,0,0,0.0,22,Sub,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484766,0.0142646003514528,0,1,0,0.0,0.0142646003514528,0.0,João Pedro,Brighton,559
27718,0,0,0.0,1,Sub,Arsenal,Watford,3,2,2020-07-26,12014,2019,411227,0.0,0,0,0,0.0,0.0,0.0,João Pedro,Brighton,559
27719,0,1,0.0429235994815826,1,Sub,West Ham,Watford,3,1,2020-07-17,12001,2019,409598,0.0,0,0,0,0.0429235994815826,0.0429235994815826,0.0,João Pedro,Brighton,559
27720,0,0,0.0,12,Sub,Watford,Southampton,1,3,2020-06-28,11961,2019,403689,0.0,0,0,0,0.0,0.0,0.0,João Pedro,Brighton,559
27721,0,1,0.0561600401997566,90,MC,Everton,Nottingham Forest,0,2,2024-12-29,26785,2024,696676,0.1702954769134521,0,2,0,0.0561600401997566,0.3191042244434356,0.2255503237247467,Abdoulaye Doucouré,Everton,249
27722,0,1,0.0338330343365669,90,MC,Manchester City,Everton,1,1,2024-12-26,26777,2024,696141,0.0,0,0,0,0.0338330343365669,0.1027834713459014,0.0689504370093345,Abdoulaye Doucouré,Everton,249
27723,0,0,0.0,90,MC,Everton,Chelsea,0,0,2024-12-22,26764,2024,695760,0.0402139946818351,0,1,0,0.0,0.0402139946818351,0.0402139946818351,Abdoulaye Doucouré,Everton,249
27724,0,1,0.1200020536780357,90,MC,Arsenal,Everton,0,0,2024-12-14,26755,2024,693746,0.0,0,0,0,0.1200020536780357,0.1200020536780357,0.0,Abdoulaye Doucouré,Everton,249
27725,0,1,0.0161245409399271,89,AMC,Everton,Wolverhampton Wanderers,4,0,2024-12-04,26735,2024,691577,0.0515152476727962,0,1,0,0.0161245409399271,0.0676397904753685,0.0,Abdoulaye Doucouré,Everton,249
27726,0,0,0.0,90,DMC,Manchester United,Everton,4,0,2024-12-01,26727,2024,690663,0.149633377790451,0,2,0,0.0,0.0579604692757129,0.0,Abdoulaye Doucouré,Everton,249
27727,0,0,0.0,75,DMC,Everton,Brentford,0,0,2024-11-23,26715,2024,688458,0.0,0,0,0,0.0,0.1537239402532577,0.1537239402532577,Abdoulaye Doucouré,Everton,249
27728,0,1,0.1270059794187545,87,AMC,West Ham,Everton,0,0,2024-11-09,26710,2024,686656,0.0521467663347721,0,2,0,0.1270059794187545,0.3057154715061188,0.1265627294778823,Abdoulaye Doucouré,Everton,249
27729,0,1,0.0465826727449893,81,DMC,Everton,Fulham,1,1,2024-10-26,26687,2024,683148,0.0231321956962347,0,1,0,0.0465826727449893,0.0735350400209426,0.0504028461873531,Abdoulaye Doucouré,Everton,249
27730,0,0,0.0,90,DMC,Ipswich,Everton,0,2,2024-10-19,26674,2024,681433,0.1327342391014099,0,2,0,0.0,0.1859391182661056,0.0532048679888248,Abdoulaye Doucouré,Everton,249
27731,0,0,0.0,90,DMC,Everton,Newcastle United,0,0,2024-10-05,26669,2024,679734,0.0594127923250198,0,3,0,0.0,0.0594127923250198,0.0,Abdoulaye Doucouré,Everton,249
27732,0,0,0.0,90,DMC,Everton,Crystal Palace,2,1,2024-09-28,26654,2024,677811,0.0069263824261724,0,1,0,0.0,0.3314339816570282,0.3245075941085815,Abdoulaye Doucouré,Everton,249
27733,0,1,0.0166818387806415,90,DMC,Leicester,Everton,1,1,2024-09-21,26644,2024,675676,0.0,0,0,0,0.0166818387806415,0.3757322430610657,0.3590503931045532,Abdoulaye Doucouré,Everton,249
27734,0,0,0.0,6,Sub,Everton,Bournemouth,2,3,2024-08-31,26624,2024,671762,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27735,0,1,0.1236345618963241,60,AMC,Tottenham,Everton,4,0,2024-08-24,26617,2024,667999,0.0,0,0,0,0.1236345618963241,0.0,0.0,Abdoulaye Doucouré,Everton,249
27736,0,1,0.1128760799765586,67,AMC,Everton,Brighton,0,3,2024-08-17,26605,2024,666333,0.0,0,0,0,0.1128760799765586,0.1128760799765586,0.0,Abdoulaye Doucouré,Everton,249
27737,0,0,0.0,90,AMC,Arsenal,Everton,2,1,2024-05-19,22265,2023,663262,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27738,1,4,1.2833930253982544,72,AMC,Everton,Sheffield United,1,0,2024-05-11,22257,2023,660543,0.0236207824200391,0,1,1,1.2833930253982544,1.2618399858474731,0.151474118232727,Abdoulaye Doucouré,Everton,249
27739,0,1,0.0270914305001497,60,AMC,Luton,Everton,1,1,2024-05-03,22252,2023,658579,0.0,0,0,0,0.0270914305001497,0.0270914305001497,0.0,Abdoulaye Doucouré,Everton,249
27740,0,1,0.3023605644702911,90,AMC,Everton,Brentford,1,0,2024-04-27,22237,2023,657161,0.0379773490130901,0,1,0,0.3023605644702911,0.5364543199539185,0.1961163878440857,Abdoulaye Doucouré,Everton,249
27741,0,1,0.1143866181373596,90,AMC,Everton,Liverpool,2,0,2024-04-24,22179,2023,656315,0.0666115283966064,0,1,0,0.1143866181373596,0.2511855661869049,0.0701874122023582,Abdoulaye Doucouré,Everton,249
27742,0,0,0.0,90,AMC,Everton,Nottingham Forest,2,0,2024-04-21,22228,2023,655268,0.0196458455175161,1,1,0,0.0,0.1097215265035629,0.1097215265035629,Abdoulaye Doucouré,Everton,249
27743,0,0,0.0,90,AMC,Chelsea,Everton,6,0,2024-04-15,22219,2023,654323,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27744,0,2,0.0359376296401023,90,AMC,Everton,Burnley,1,0,2024-04-06,22208,2023,651719,0.0,0,0,0,0.0359376296401023,0.1980176866054535,0.1620800644159317,Abdoulaye Doucouré,Everton,249
27745,0,2,0.1308056116104126,64,AMC,Newcastle United,Everton,1,1,2024-04-02,22202,2023,651027,0.0,0,0,0,0.1308056116104126,0.1308056116104126,0.0,Abdoulaye Doucouré,Everton,249
27746,0,0,0.0,74,AMC,Bournemouth,Everton,2,1,2024-03-30,22185,2023,649761,0.1594048738479614,0,2,0,0.0,0.1594048738479614,0.0,Abdoulaye Doucouré,Everton,249
27747,0,2,0.1235290542244911,65,AMC,Manchester United,Everton,2,0,2024-03-09,22172,2023,646334,0.0,0,0,0,0.1235290542244911,0.1146642863750457,0.0719214975833892,Abdoulaye Doucouré,Everton,249
27748,0,1,0.506397545337677,90,AMC,Everton,West Ham,1,3,2024-03-02,22157,2023,644845,0.0526889078319072,0,3,0,0.506397545337677,0.6815968751907349,0.6601369380950928,Abdoulaye Doucouré,Everton,249
27749,0,1,0.038699347525835,90,AMC,Brighton,Everton,1,1,2024-02-24,22148,2023,643230,0.0868522599339485,0,1,0,0.038699347525835,0.1255516111850738,0.0,Abdoulaye Doucouré,Everton,249
27750,0,3,0.5346073508262634,73,AMC,Everton,Crystal Palace,1,1,2024-02-19,22137,2023,642756,0.0,0,0,0,0.5346073508262634,0.1534159332513809,0.0716614946722984,Abdoulaye Doucouré,Everton,249
27751,0,1,0.0600353293120861,90,AMC,Everton,Aston Villa,0,0,2024-01-14,22098,2023,635195,0.0690134018659591,0,1,0,0.0600353293120861,0.1822634041309356,0.0532146692276001,Abdoulaye Doucouré,Everton,249
27752,0,0,0.0,50,MC,Burnley,Everton,0,2,2023-12-16,22058,2023,630503,0.0,0,0,0,0.0,0.0725962594151496,0.0725962594151496,Abdoulaye Doucouré,Everton,249
27753,1,3,0.4837169945240021,90,AMC,Everton,Chelsea,2,0,2023-12-10,22048,2023,629271,0.0,0,0,1,0.4837169945240021,0.3907467424869537,0.0,Abdoulaye Doucouré,Everton,249
27754,1,3,0.6113792657852173,90,MC,Everton,Newcastle United,3,0,2023-12-07,22037,2023,628177,0.1009375602006912,0,2,1,0.6113792657852173,1.294528841972351,0.582211971282959,Abdoulaye Doucouré,Everton,249
27755,0,0,0.0,90,AMC,Nottingham Forest,Everton,0,1,2023-12-02,22033,2023,626834,0.2298863679170608,0,1,0,0.0,0.2298863679170608,0.0,Abdoulaye Doucouré,Everton,249
27756,0,2,0.1364535540342331,90,AMC,Everton,Manchester United,0,3,2023-11-26,22017,2023,625800,0.1594198197126388,0,3,0,0.1364535540342331,0.725562572479248,0.5264447927474976,Abdoulaye Doucouré,Everton,249
27757,1,1,0.5142743587493896,90,AMC,Crystal Palace,Everton,2,3,2023-11-11,22010,2023,623312,0.0,0,0,1,0.5142743587493896,1.0743011236190796,1.0743011236190796,Abdoulaye Doucouré,Everton,249
27758,0,1,0.0931274592876434,90,AMC,Everton,Brighton,1,1,2023-11-04,21997,2023,621589,0.0,0,0,0,0.0931274592876434,0.0931274592876434,0.0,Abdoulaye Doucouré,Everton,249
27759,0,2,0.3365400433540344,90,AMC,West Ham,Everton,0,1,2023-10-29,21993,2023,620348,0.0170957539230585,0,1,0,0.3365400433540344,0.3568878471851349,0.0683118775486946,Abdoulaye Doucouré,Everton,249
27760,0,0,0.0,90,AMC,Liverpool,Everton,2,0,2023-10-21,21979,2023,617773,0.0,0,0,0,0.0,0.0572747178375721,0.0572747178375721,Abdoulaye Doucouré,Everton,249
27761,1,5,1.3135229349136353,90,AMC,Everton,Bournemouth,3,0,2023-10-07,21969,2023,616409,0.2183580845594406,0,2,1,1.3135229349136353,1.972717523574829,0.5018707513809204,Abdoulaye Doucouré,Everton,249
27762,0,1,0.551044225692749,66,AMC,Everton,Luton,1,2,2023-09-30,21956,2023,614578,0.1627755910158157,0,3,0,0.551044225692749,0.2828570306301117,0.2023991793394088,Abdoulaye Doucouré,Everton,249
27763,1,2,0.4742571413516998,90,AMC,Brentford,Everton,1,3,2023-09-23,21949,2023,612354,0.0602552108466625,0,1,1,0.4742571413516998,0.2204031199216842,0.0584498234093189,Abdoulaye Doucouré,Everton,249
27764,0,0,0.0,84,MC,Everton,Arsenal,0,1,2023-09-17,21941,2023,611277,0.0271877441555261,0,2,0,0.0,0.1208396032452583,0.0936518535017967,Abdoulaye Doucouré,Everton,249
27765,1,4,1.5657720565795898,90,AMC,Sheffield United,Everton,2,2,2023-09-02,21926,2023,608358,0.1682865619659423,0,2,1,1.5657720565795898,0.6277039051055908,0.3898004293441772,Abdoulaye Doucouré,Everton,249
27766,0,1,0.3802878558635711,90,MC,Everton,Wolverhampton Wanderers,0,1,2023-08-26,22299,2023,606870,0.0857687518000602,0,1,0,0.3802878558635711,0.5171668529510498,0.0511102527379989,Abdoulaye Doucouré,Everton,249
27767,0,1,0.1042389571666717,90,MC,Aston Villa,Everton,4,0,2023-08-20,22292,2023,605762,0.0328276865184307,0,1,0,0.1042389571666717,0.1370666474103927,0.0,Abdoulaye Doucouré,Everton,249
27768,0,2,0.4825881421566009,90,AMC,Everton,Fulham,0,1,2023-08-12,22279,2023,603797,0.774097204208374,0,3,0,0.4825881421566009,1.2317713499069214,0.0,Abdoulaye Doucouré,Everton,249
27769,1,2,0.1212472692131996,90,MC,Everton,Bournemouth,1,0,2023-05-28,18577,2022,600976,0.0548337772488594,0,2,1,0.1212472692131996,0.2919061481952667,0.1158251166343689,Abdoulaye Doucouré,Everton,249
27770,0,1,0.0493061132729053,90,AMC,Wolverhampton Wanderers,Everton,1,1,2023-05-20,18571,2022,598195,0.5846310257911682,0,1,0,0.0493061132729053,0.6339371800422668,0.0,Abdoulaye Doucouré,Everton,249
27771,0,0,0.0,90,AMC,Everton,Manchester City,0,3,2023-05-14,18557,2022,596931,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27772,2,2,0.9242076873779296,90,AMC,Brighton,Everton,1,5,2023-05-08,18543,2022,595806,0.1440697908401489,0,2,2,0.9242076873779296,1.1163359880447388,0.074413314461708,Abdoulaye Doucouré,Everton,249
27773,0,2,0.1056428924202919,90,AMC,Leicester,Everton,2,2,2023-05-01,18538,2022,593587,0.1194911077618599,0,2,0,0.1056428924202919,0.3555670380592346,0.2499241381883621,Abdoulaye Doucouré,Everton,249
27774,0,1,0.0650954917073249,90,MC,Everton,Newcastle United,1,4,2023-04-27,18522,2022,591836,0.3577270209789276,0,2,0,0.0650954917073249,0.4427647292613983,0.0199422258883714,Abdoulaye Doucouré,Everton,249
27775,0,1,0.2302570044994354,61,MC,Everton,Tottenham,1,1,2023-04-03,18487,2022,585923,0.0676861032843589,0,1,0,0.2302570044994354,0.0464502982795238,0.0464502982795238,Abdoulaye Doucouré,Everton,249
27776,1,1,0.5064849853515625,90,MC,Chelsea,Everton,2,2,2023-03-18,18476,2022,583281,0.4104160070419311,1,2,1,0.5064849853515625,0.4104160070419311,0.0,Abdoulaye Doucouré,Everton,249
27777,0,0,0.0,90,MC,Everton,Brentford,1,0,2023-03-11,18464,2022,581204,0.0656912997364997,1,1,0,0.0,0.0656912997364997,0.0,Abdoulaye Doucouré,Everton,249
27778,1,4,0.5906919836997986,90,MC,Nottingham Forest,Everton,2,2,2023-03-05,18459,2022,580115,0.2648159861564636,0,3,1,0.5906919836997986,0.4095230102539062,0.1199320033192634,Abdoulaye Doucouré,Everton,249
27779,0,0,0.0,83,MC,Arsenal,Everton,4,0,2023-03-01,18269,2022,578958,0.1480150073766708,0,2,0,0.0,0.8293009996414185,0.6812859773635864,Abdoulaye Doucouré,Everton,249
27780,0,2,0.1070950031280517,90,MC,Everton,Aston Villa,0,2,2023-02-25,18444,2022,577807,0.0954073965549469,0,1,0,0.1070950031280517,0.2025019973516464,0.0,Abdoulaye Doucouré,Everton,249
27781,0,0,0.0,90,MC,Everton,Leeds,1,0,2023-02-18,18436,2022,576423,0.1425150036811828,0,2,0,0.0,0.2588599920272827,0.1956080049276352,Abdoulaye Doucouré,Everton,249
27782,0,0,0.0,90,MC,Liverpool,Everton,2,0,2023-02-13,18428,2022,575878,0.0,0,0,0,0.0,0.0296013001352548,0.0296013001352548,Abdoulaye Doucouré,Everton,249
27783,0,1,0.3493170142173767,90,MC,Everton,Arsenal,1,0,2023-02-04,18416,2022,572971,0.0172138009220361,0,1,0,0.3493170142173767,0.3665310144424438,0.0,Abdoulaye Doucouré,Everton,249
27784,0,1,0.0729577988386154,30,Sub,Everton,Brighton,1,4,2023-01-03,18387,2022,567056,0.0,0,0,0,0.0729577988386154,0.0729577988386154,0.0,Abdoulaye Doucouré,Everton,249
27785,0,0,0.0,1,Sub,Manchester City,Everton,1,1,2022-12-31,18376,2022,566469,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27786,0,0,0.0,5,Sub,Everton,Wolverhampton Wanderers,1,2,2022-12-26,18367,2022,565545,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27787,0,0,0.0,8,Sub,Bournemouth,Everton,3,0,2022-11-12,18352,2022,564591,0.0,0,0,0,0.0,0.021476300433278,0.021476300433278,Abdoulaye Doucouré,Everton,249
27788,0,0,0.0,27,Sub,Everton,Leicester,0,2,2022-11-05,18344,2022,562167,0.0,0,0,0,0.0,0.0235305000096559,0.0235305000096559,Abdoulaye Doucouré,Everton,249
27789,0,0,0.0,1,Sub,Everton,Crystal Palace,3,0,2022-10-22,18324,2022,558274,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27790,0,0,0.0,1,Sub,Southampton,Everton,1,2,2022-10-01,18290,2022,552326,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27791,0,0,0.0,8,Sub,Everton,West Ham,1,0,2022-09-18,18277,2022,551391,0.0,0,0,0,0.0,0.0185572002083063,0.0185572002083063,Abdoulaye Doucouré,Everton,249
27792,0,0,0.0,34,MC,Aston Villa,Everton,2,1,2022-08-13,18212,2022,540360,0.0,0,0,0,0.0,0.053813200443983,0.053813200443983,Abdoulaye Doucouré,Everton,249
27793,0,2,0.0917133018374443,90,MC,Everton,Chelsea,0,1,2022-08-06,18208,2022,539614,0.0,0,0,0,0.0917133018374443,0.1154600009322166,0.1154600009322166,Abdoulaye Doucouré,Everton,249
27794,0,0,0.0,36,MC,Arsenal,Everton,5,1,2022-05-22,16746,2021,537847,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27795,0,1,0.0140808997675776,90,MC,Everton,Crystal Palace,3,2,2022-05-19,16704,2021,536780,0.0151762999594211,0,1,0,0.0140808997675776,0.1594489961862564,0.1442729979753494,Abdoulaye Doucouré,Everton,249
27796,0,2,0.1314740031957626,90,MC,Everton,Brentford,2,3,2022-05-15,16744,2021,536230,0.0,0,0,0,0.1314740031957626,0.0239091999828815,0.0239091999828815,Abdoulaye Doucouré,Everton,249
27797,0,1,0.078584000468254,90,MC,Watford,Everton,0,0,2022-05-11,16674,2021,534822,0.0,0,0,0,0.078584000468254,0.1275189965963363,0.0489351004362106,Abdoulaye Doucouré,Everton,249
27798,0,2,0.5190479755401611,90,MC,Leicester,Everton,1,2,2022-05-08,16729,2021,533445,0.0,0,0,0,0.5190479755401611,0.4970870018005371,0.0,Abdoulaye Doucouré,Everton,249
27799,0,1,0.0255555994808673,90,MC,Everton,Chelsea,1,0,2022-05-01,16724,2021,531050,0.5301039814949036,0,3,0,0.0255555994808673,0.5556589961051941,0.0,Abdoulaye Doucouré,Everton,249
27800,0,1,0.094370000064373,90,MC,Liverpool,Everton,2,0,2022-04-24,16708,2021,529614,0.0,0,0,0,0.094370000064373,0.094370000064373,0.0,Abdoulaye Doucouré,Everton,249
27801,0,0,0.0,5,Sub,Everton,Manchester United,1,0,2022-04-09,16692,2021,524345,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27802,0,1,0.0229416992515325,90,MC,Burnley,Everton,3,2,2022-04-06,16558,2021,524147,0.0540315993130207,0,1,0,0.0229416992515325,0.1931969970464706,0.1162239983677864,Abdoulaye Doucouré,Everton,249
27803,0,0,0.0,90,MC,West Ham,Everton,2,1,2022-04-03,16677,2021,523453,0.0159079004079103,0,1,0,0.0,0.2841030061244964,0.2841030061244964,Abdoulaye Doucouré,Everton,249
27804,0,1,0.0170042999088764,90,DMC,Everton,Newcastle United,1,0,2022-03-17,16571,2021,520785,0.0,0,0,0,0.0170042999088764,0.0,0.0,Abdoulaye Doucouré,Everton,249
27805,0,0,0.0,90,MC,Everton,Wolverhampton Wanderers,0,1,2022-03-13,16661,2021,519957,0.0,0,0,0,0.0,0.2631039917469024,0.2631039917469024,Abdoulaye Doucouré,Everton,249
27806,0,0,0.0,90,MC,Tottenham,Everton,5,0,2022-03-07,16653,2021,518760,0.0740092024207115,0,2,0,0.0,0.0740092024207115,0.0630754977464675,Abdoulaye Doucouré,Everton,249
27807,0,0,0.0,90,DMC,Everton,Manchester City,0,1,2022-02-26,16641,2021,516256,0.0872993990778923,0,1,0,0.0,0.1917780041694641,0.1917780041694641,Abdoulaye Doucouré,Everton,249
27808,0,1,0.0468050017952919,69,MC,Everton,Aston Villa,0,1,2022-01-22,16600,2021,509463,0.0,0,0,0,0.0468050017952919,0.0468050017952919,0.0,Abdoulaye Doucouré,Everton,249
27809,0,1,0.0147922001779079,90,MC,Norwich,Everton,2,1,2022-01-15,16592,2021,508129,0.0,0,0,0,0.0147922001779079,0.2028619945049286,0.188069999217987,Abdoulaye Doucouré,Everton,249
27810,0,1,0.079867199063301,90,MC,Everton,Brighton,2,3,2022-01-02,16580,2021,505574,0.0,0,0,0,0.079867199063301,0.0923587009310722,0.0923587009310722,Abdoulaye Doucouré,Everton,249
27811,0,0,0.0,90,MC,Chelsea,Everton,1,1,2021-12-16,16543,2021,503349,0.0123004997149109,0,1,0,0.0,0.0123004997149109,0.0,Abdoulaye Doucouré,Everton,249
27812,0,1,0.0901926979422569,90,MC,Crystal Palace,Everton,3,1,2021-12-12,16531,2021,502628,0.0,0,0,0,0.0901926979422569,0.0901926979422569,0.0,Abdoulaye Doucouré,Everton,249
27813,0,2,0.1596599966287613,90,MC,Everton,Arsenal,2,1,2021-12-06,16517,2021,501144,0.0,0,0,0,0.1596599966287613,0.205605998635292,0.0459466986358165,Abdoulaye Doucouré,Everton,249
27814,0,2,0.0921045020222663,90,MC,Everton,Liverpool,1,4,2021-12-01,16507,2021,499353,0.0,0,0,0,0.0921045020222663,0.0921045020222663,0.0,Abdoulaye Doucouré,Everton,249
27815,0,2,0.1661320030689239,90,MC,Brentford,Everton,1,0,2021-11-28,16497,2021,497947,0.0880056992173194,0,1,0,0.1661320030689239,0.6226170063018799,0.3684790134429931,Abdoulaye Doucouré,Everton,249
27816,0,2,0.0958093032240867,90,MC,Everton,West Ham,0,1,2021-10-17,16449,2021,488640,0.0697155967354774,0,2,0,0.0958093032240867,0.2869389951229095,0.2501710057258606,Abdoulaye Doucouré,Everton,249
27817,0,2,0.1169399991631507,90,MC,Manchester United,Everton,1,1,2021-10-02,16442,2021,486211,0.6637880206108093,1,2,0,0.1169399991631507,0.9946609735488892,0.3337369859218597,Abdoulaye Doucouré,Everton,249
27818,1,2,0.5065029859542847,90,MC,Everton,Norwich,2,0,2021-09-25,16428,2021,484706,0.0,0,0,1,0.5065029859542847,0.6322510242462158,0.1257479935884475,Abdoulaye Doucouré,Everton,249
27819,0,0,0.0,90,MC,Aston Villa,Everton,3,0,2021-09-18,16422,2021,482379,0.0831376984715461,0,1,0,0.0,0.1120660006999969,0.0289280004799366,Abdoulaye Doucouré,Everton,249
27820,0,1,0.0905205011367797,90,MC,Everton,Burnley,3,1,2021-09-13,16415,2021,481579,0.5355200171470642,2,2,0,0.0905205011367797,0.794937014579773,0.1688960045576095,Abdoulaye Doucouré,Everton,249
27821,0,2,0.1802259981632232,90,MC,Brighton,Everton,0,2,2021-08-28,16400,2021,478932,0.0968777984380722,0,1,0,0.1802259981632232,0.4670029878616333,0.1898989975452423,Abdoulaye Doucouré,Everton,249
27822,0,3,0.0485485009849071,90,MC,Leeds,Everton,2,2,2021-08-21,16390,2021,477004,0.0928706005215644,1,1,0,0.0485485009849071,0.6849570274353027,0.543537974357605,Abdoulaye Doucouré,Everton,249
27823,1,2,0.0627159997820854,90,DMC,Everton,Southampton,3,1,2021-08-14,16380,2021,475505,0.0,0,0,1,0.0627159997820854,0.4287300109863281,0.3660140037536621,Abdoulaye Doucouré,Everton,249
27824,0,0,0.0,59,MC,Manchester City,Everton,5,0,2021-05-23,14811,2020,473412,0.007382680196315,0,1,0,0.0,0.0974852964282035,0.0901025980710983,Abdoulaye Doucouré,Everton,249
27825,0,0,0.0,90,MC,Everton,Wolverhampton Wanderers,1,0,2021-05-19,14799,2020,472494,0.0,0,0,0,0.0,0.1551499962806701,0.1551499962806701,Abdoulaye Doucouré,Everton,249
27826,0,0,0.0,80,MC,Everton,Sheffield United,0,1,2021-05-16,14787,2020,471879,0.0,0,0,0,0.0,0.4294100105762481,0.4294100105762481,Abdoulaye Doucouré,Everton,249
27827,0,3,0.2364259958267212,90,MC,Aston Villa,Everton,0,0,2021-05-13,14616,2020,470516,0.1520269960165023,0,1,0,0.2364259958267212,0.5090169906616211,0.1205639988183975,Abdoulaye Doucouré,Everton,249
27828,0,0,0.0,65,MC,West Bromwich Albion,Everton,0,1,2021-03-04,14723,2020,454210,0.0184412002563476,0,1,0,0.0,0.150285005569458,0.1318430006504058,Abdoulaye Doucouré,Everton,249
27829,0,0,0.0,90,MC,Everton,Southampton,1,0,2021-03-01,14686,2020,453445,0.0,0,0,0,0.0,0.6845399737358093,0.6845399737358093,Abdoulaye Doucouré,Everton,249
27830,0,1,0.0330697000026702,90,MC,Liverpool,Everton,0,2,2021-02-20,14680,2020,450898,0.0579507015645504,0,1,0,0.0330697000026702,0.4116359949111938,0.3536849915981293,Abdoulaye Doucouré,Everton,249
27831,0,0,0.0,90,MC,Everton,Manchester City,1,3,2021-02-17,14593,2020,450258,0.0,0,0,0,0.0,0.0,0.0,Abdoulaye Doucouré,Everton,249
27832,0,0,0.0,90,MC,Everton,Fulham,0,2,2021-02-14,14669,2020,449906,0.0,0,0,0,0.0,0.112975999712944,0.112975999712944,Abdoulaye Doucouré,Everton,249
27833,1,1,0.6114950180053711,82,MC,Manchester United,Everton,3,3,2021-02-06,14660,2020,447944,0.0826283991336822,1,1,1,0.6114950180053711,0.6941239833831787,0.0,Abdoulaye Doucouré,Everton,249
27834,0,0,0.0,90,DMC,Leeds,Everton,1,2,2021-02-03,14648,2020,447023,0.6106809973716736,0,2,0,0.0,0.6106809973716736,0.0553629994392395,Abdoulaye Doucouré,Everton,249
27835,0,0,0.0,90,DMC,Everton,Newcastle United,0,2,2021-01-30,14644,2020,445385,0.1523129940032959,0,2,0,0.0,0.1688919961452484,0.0165787991136312,Abdoulaye Doucouré,Everton,249
