,id,title,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def,ppda,ppda_allowed
279,83,Arsenal,h,3.30368,1.07886,3.30368,1.07886,16,1,2,1,2.6851999999999996,w,2023-12-02 15:00:00,1,0,0,3,2.2248200000000002,276,32,290,17,8.625,17.058823529411764
280,83,Arsenal,a,2.58815,0.526254,2.58815,0.526254,19,0,4,3,2.7039,w,2023-12-05 20:15:00,1,0,0,3,2.061896,152,25,357,23,6.08,15.521739130434783
281,83,Arsenal,a,1.71667,0.628499,1.71667,0.628499,10,3,0,1,2.2739999999999996,l,2023-12-09 17:30:00,0,0,1,0,1.088171,139,26,279,29,5.346153846153846,9.620689655172415
282,83,Arsenal,h,2.76976,0.663054,2.76976,0.663054,19,3,2,0,2.6481999999999997,w,2023-12-17 14:00:00,1,0,0,3,2.106706,344,25,233,12,13.76,19.416666666666668
283,83,Arsenal,a,0.851681,0.982901,0.851681,0.982901,5,7,1,1,1.2014,d,2023-12-23 17:30:00,0,1,0,1,-0.13122,270,21,241,33,12.857142857142858,7.303030303030303
284,83,Arsenal,h,2.7884,1.59711,2.7884,0.835941,27,1,0,2,2.1643,l,2023-12-28 20:15:00,0,0,1,0,1.9524590000000002,136,26,302,9,5.230769230769231,33.55555555555556
285,83,Arsenal,a,1.6591,1.52829,1.6591,1.52829,5,5,1,2,1.4644,l,2023-12-31 14:00:00,0,0,1,0,0.1308100000000001,243,20,372,17,12.15,21.88235294117647
286,83,Arsenal,h,3.52167,0.288083,3.52167,0.288083,18,0,5,0,2.9299999999999997,w,2024-01-20 12:30:00,1,0,0,3,3.233587,215,22,324,16,9.772727272727273,20.25
287,83,Arsenal,a,1.39143,0.631618,1.39143,0.631618,25,2,2,1,1.9622000000000002,w,2024-01-30 19:30:00,1,0,0,3,0.7598119999999999,154,18,278,7,8.555555555555555,39.714285714285715
288,83,Arsenal,h,2.8526,0.542052,2.8526,0.542052,5,2,3,1,2.7522999999999995,w,2024-02-04 16:30:00,1,0,0,3,2.310548,291,30,202,21,9.7,9.619047619047619
289,83,Arsenal,a,3.99893,0.191065,3.23776,0.191065,24,1,6,0,2.9716000000000005,w,2024-02-11 14:00:00,1,0,0,3,3.046695,143,21,436,20,6.809523809523809,21.8
290,83,Arsenal,a,2.20575,0.335143,1.44458,0.335143,15,2,5,0,2.7253,w,2024-02-17 15:00:00,1,0,0,3,1.109437,175,19,378,17,9.210526315789474,22.235294117647058
291,83,Arsenal,h,2.59336,0.217373,2.59336,0.217373,17,4,4,1,2.8573000000000004,w,2024-02-24 20:00:00,1,0,0,3,2.3759870000000003,282,31,267,10,9.096774193548388,26.7
292,83,Arsenal,a,2.47294,0.201374,2.47294,0.201374,22,2,6,0,2.7824,w,2024-03-04 20:00:00,1,0,0,3,2.271566,110,9,449,12,12.222222222222221,37.416666666666664
293,83,Arsenal,h,1.59369,0.733239,1.59369,0.733239,20,3,2,1,2.0368,w,2024-03-09 17:30:00,1,0,0,3,0.8604510000000001,83,10,219,15,8.3,14.6
294,83,Arsenal,a,0.511402,1.22009,0.511402,1.22009,7,6,0,0,0.6518999999999999,d,2024-03-31 16:30:00,0,1,0,1,-0.7086879999999999,341,29,140,23,11.758620689655173,6.086956521739131
295,83,Arsenal,h,1.14384,0.292082,1.14384,0.292082,14,3,2,0,2.1457,w,2024-04-03 18:30:00,1,0,0,3,0.851758,257,24,400,17,10.708333333333334,23.529411764705884
296,83,Arsenal,a,4.16518,0.428514,3.40401,0.428514,18,6,3,0,2.951,w,2024-04-06 16:30:00,1,0,0,3,2.975496,282,18,209,23,15.666666666666666,9.08695652173913
297,83,Arsenal,h,1.89003,0.929049,1.89003,0.929049,17,2,0,2,2.1182,l,2024-04-14 15:30:00,0,0,1,0,0.9609810000000001,249,28,214,14,8.892857142857142,15.285714285714286
298,83,Arsenal,a,1.66179,0.164516,1.66179,0.164516,20,2,2,0,2.5563,w,2024-04-20 18:30:00,1,0,0,3,1.497274,314,23,281,18,13.652173913043478,15.61111111111111
299,83,Arsenal,h,3.45858,1.60343,3.45858,1.60343,18,6,5,0,2.45,w,2024-04-23 19:00:00,1,0,0,3,1.85515,388,28,257,13,13.857142857142858,19.76923076923077
300,83,Arsenal,a,1.51469,2.60458,1.51469,1.84341,7,9,3,2,0.6275999999999999,w,2024-04-28 13:00:00,1,0,0,3,-0.3287199999999999,279,29,189,30,9.620689655172415,6.3
301,83,Arsenal,h,3.91372,0.4687,3.15255,0.4687,28,3,3,0,2.9253000000000005,w,2024-05-04 11:30:00,1,0,0,3,2.68385,211,26,188,17,8.115384615384615,11.058823529411764
302,83,Arsenal,a,1.73104,0.551669,1.73104,0.551669,13,4,1,0,2.427,w,2024-05-12 15:30:00,1,0,0,3,1.179371,259,28,285,15,9.25,19.0
303,83,Arsenal,h,3.2117,0.664904,3.2117,0.664904,16,3,2,1,2.827,w,2024-05-19 15:00:00,1,0,0,3,2.546796,147,18,254,6,8.166666666666666,42.333333333333336
304,86,Newcastle United,h,4.32208,1.486,4.32208,1.486,9,6,5,1,2.7626000000000004,w,2023-08-12 16:30:00,1,0,0,3,2.83608,255,17,324,28,15.0,11.571428571428571
305,86,Newcastle United,a,0.257154,1.22528,0.257154,1.22528,5,9,0,1,0.4939,l,2023-08-19 19:00:00,0,0,1,0,-0.9681259999999999,419,27,286,21,15.518518518518519,13.619047619047619
306,86,Newcastle United,h,1.62037,0.856121,1.62037,0.856121,5,5,1,2,1.9344999999999999,l,2023-08-27 15:30:00,0,0,1,0,0.7642490000000001,227,21,370,23,10.80952380952381,16.08695652173913
307,86,Newcastle United,a,0.90476,1.32258,0.90476,1.32258,7,9,1,3,0.9703999999999999,l,2023-09-02 16:30:00,0,0,1,0,-0.4178200000000001,360,30,273,27,12.0,10.11111111111111
308,86,Newcastle United,h,1.50126,0.633678,0.740091,0.633678,8,4,1,0,2.1862,w,2023-09-16 16:30:00,1,0,0,3,0.10641300000000009,176,23,215,27,7.6521739130434785,7.962962962962963
309,86,Newcastle United,a,5.1082,0.579392,5.1082,0.579392,11,5,8,0,2.9736,w,2023-09-24 15:30:00,1,0,0,3,4.528808,262,30,373,25,8.733333333333333,14.92
310,86,Newcastle United,h,3.08516,0.801849,2.32399,0.801849,7,5,2,0,2.7621,w,2023-09-30 14:00:00,1,0,0,3,1.5221409999999997,288,27,328,18,10.666666666666666,18.22222222222222
311,86,Newcastle United,a,1.97865,0.931345,1.97865,0.931345,6,2,2,2,2.2586999999999997,d,2023-10-08 13:00:00,0,1,0,1,1.0473050000000002,145,23,359,14,6.304347826086956,25.642857142857142
312,86,Newcastle United,h,3.73336,1.08795,3.73336,1.08795,9,3,4,0,2.7762000000000002,w,2023-10-21 14:00:00,1,0,0,3,2.64541,216,18,353,28,12.0,12.607142857142858
313,86,Newcastle United,a,2.31987,0.863393,1.5587,0.863393,3,8,2,2,2.4965,d,2023-10-28 16:30:00,0,1,0,1,0.695307,217,30,331,28,7.233333333333333,11.821428571428571
314,86,Newcastle United,h,1.12355,0.535473,1.12355,0.535473,4,7,1,0,2.0353,w,2023-11-04 17:30:00,1,0,0,3,0.5880770000000001,195,24,179,20,8.125,8.95
315,86,Newcastle United,a,0.306141,2.78424,0.306141,2.78424,3,7,0,2,0.0844,l,2023-11-11 17:30:00,0,0,1,0,-2.4780990000000003,231,10,258,27,23.1,9.555555555555555
316,86,Newcastle United,h,2.15227,0.968061,2.15227,0.968061,7,6,4,1,2.247,w,2023-11-25 15:00:00,1,0,0,3,1.184209,255,27,263,27,9.444444444444445,9.74074074074074
317,86,Newcastle United,h,2.90191,0.422674,2.90191,0.422674,17,2,1,0,2.8305,w,2023-12-02 20:00:00,1,0,0,3,2.479236,187,22,235,15,8.5,15.666666666666666
318,86,Newcastle United,a,1.29564,2.95393,1.29564,2.95393,4,13,0,3,0.43000000000000005,l,2023-12-07 19:30:00,0,0,1,0,-1.6582900000000003,145,12,333,37,12.083333333333334,9.0
319,86,Newcastle United,a,1.61368,4.40118,1.61368,3.64001,9,12,1,4,0.1711,l,2023-12-10 16:30:00,0,0,1,0,-2.02633,272,32,219,30,8.5,7.3
320,86,Newcastle United,h,4.27933,0.471042,4.27933,0.471042,23,4,3,0,2.9789,w,2023-12-16 15:00:00,1,0,0,3,3.8082879999999997,146,18,331,11,8.11111111111111,30.09090909090909
321,86,Newcastle United,a,1.41488,1.81844,1.41488,1.81844,16,2,0,1,1.0398,l,2023-12-23 15:00:00,0,0,1,0,-0.40356000000000014,117,22,311,28,5.318181818181818,11.107142857142858
322,86,Newcastle United,h,2.79106,3.1074,2.02989,3.1074,18,4,1,3,1.1520000000000001,l,2023-12-26 12:30:00,0,0,1,0,-1.0775100000000002,208,30,255,20,6.933333333333334,12.75
323,86,Newcastle United,a,0.910974,6.67151,0.910974,5.02355,4,16,2,4,0.0027,l,2024-01-01 19:00:00,0,0,1,0,-4.112576000000001,284,19,193,40,14.947368421052632,4.825
324,86,Newcastle United,h,1.23638,2.55452,1.23638,2.55452,6,25,2,3,0.5402,l,2024-01-13 17:30:00,0,0,1,0,-1.31814,275,16,157,17,17.1875,9.235294117647058
325,86,Newcastle United,a,3.3224,1.44485,3.3224,1.44485,10,12,3,1,2.5302999999999995,w,2024-01-30 20:15:00,1,0,0,3,1.87755,297,27,215,23,11.0,9.347826086956522
326,86,Newcastle United,h,2.37353,2.67463,2.37353,1.91346,9,8,4,4,1.169,d,2024-02-03 15:00:00,0,1,0,1,0.4600700000000002,192,28,198,28,6.857142857142857,7.071428571428571
327,86,Newcastle United,a,0.511375,0.968075,0.511375,0.968075,7,7,3,2,0.8567,w,2024-02-10 17:30:00,1,0,0,3,-0.4567,162,17,423,16,9.529411764705882,26.4375
328,86,Newcastle United,h,2.38425,2.08098,1.62308,2.08098,9,3,2,2,1.5887000000000002,d,2024-02-17 15:00:00,0,1,0,1,-0.45789999999999975,111,17,245,35,6.529411764705882,7.0
329,86,Newcastle United,a,0.217373,2.59336,0.217373,2.59336,4,17,1,4,0.0844,l,2024-02-24 20:00:00,0,0,1,0,-2.3759870000000003,267,10,282,31,26.7,9.096774193548388
330,86,Newcastle United,h,3.33495,0.507769,3.33495,0.507769,8,5,3,0,2.8959,w,2024-03-02 15:00:00,1,0,0,3,2.827181,331,31,265,18,10.67741935483871,14.722222222222221
331,86,Newcastle United,a,0.568435,1.78315,0.568435,1.78315,8,4,2,3,0.3675,l,2024-03-11 20:00:00,0,0,1,0,-1.214715,258,19,295,23,13.578947368421053,12.826086956521738
332,86,Newcastle United,h,3.80922,0.994584,2.28688,0.994584,16,3,4,3,2.8030000000000004,w,2024-03-30 12:30:00,1,0,0,3,1.292296,163,24,248,19,6.791666666666667,13.052631578947368
333,86,Newcastle United,h,2.65009,1.69834,2.65009,0.937167,11,6,1,1,2.0467,d,2024-04-02 18:30:00,0,1,0,1,1.712923,183,17,285,20,10.764705882352942,14.25
334,86,Newcastle United,a,1.18012,0.834564,1.18012,0.834564,7,11,1,0,1.6664999999999999,w,2024-04-06 14:00:00,1,0,0,3,0.3455560000000001,307,23,144,25,13.347826086956522,5.76
335,86,Newcastle United,h,3.1483,0.737596,3.1483,0.737596,8,6,4,0,2.7365999999999997,w,2024-04-13 11:30:00,1,0,0,3,2.410704,239,26,74,23,9.192307692307692,3.217391304347826
336,86,Newcastle United,a,0.55129,1.43661,0.55129,1.43661,4,6,0,2,0.6273,l,2024-04-24 19:00:00,0,0,1,0,-0.88532,193,28,281,34,6.892857142857143,8.264705882352942
337,86,Newcastle United,h,2.93477,1.82408,2.17361,1.82408,18,4,5,1,2.0884,w,2024-04-27 14:00:00,1,0,0,3,0.3495300000000001,214,26,294,20,8.23076923076923,14.7
338,86,Newcastle United,a,4.25643,1.28632,3.49526,1.28632,18,5,4,1,2.845,w,2024-05-04 14:00:00,1,0,0,3,2.20894,201,22,248,21,9.136363636363637,11.80952380952381
339,86,Newcastle United,h,2.45163,1.91556,2.45163,1.91556,12,7,1,1,1.7292,d,2024-05-11 14:00:00,0,1,0,1,0.5360700000000003,241,18,311,24,13.38888888888889,12.958333333333334
340,86,Newcastle United,a,2.27657,1.49706,2.27657,1.49706,6,11,2,3,1.9047999999999998,l,2024-05-15 19:00:00,0,0,1,0,0.7795099999999999,173,11,224,24,15.727272727272727,9.333333333333334
341,86,Newcastle United,a,3.65044,1.70157,3.65044,1.70157,12,5,4,2,2.5234000000000005,w,2024-05-19 15:00:00,1,0,0,3,1.94887,257,23,167,22,11.173913043478262,7.590909090909091
342,87,Liverpool,a,1.29994,1.93258,1.29994,1.93258,9,11,1,1,0.9087,d,2023-08-13 15:30:00,0,1,0,1,-0.6326399999999999,421,21,170,19,20.047619047619047,8.947368421052632
343,87,Liverpool,h,3.25448,1.3867,2.33406,1.3867,11,8,3,1,2.5404,w,2023-08-19 14:00:00,1,0,0,3,0.94736,167,23,356,32,7.260869565217392,11.125
344,87,Liverpool,a,0.856121,1.62037,0.856121,1.62037,5,5,2,1,0.8074,w,2023-08-27 15:30:00,1,0,0,3,-0.7642490000000001,370,23,227,21,16.08695652173913,10.80952380952381
345,87,Liverpool,h,2.73138,0.615503,2.73138,0.615503,11,3,3,0,2.705,w,2023-09-03 13:00:00,1,0,0,3,2.1158770000000002,248,29,543,8,8.551724137931034,67.875
346,87,Liverpool,a,2.82701,0.538833,2.82701,0.538833,16,9,3,1,2.8023,w,2023-09-16 11:30:00,1,0,0,3,2.288177,210,21,404,22,10.0,18.363636363636363
347,87,Liverpool,h,4.14262,1.53878,3.38145,1.53878,14,1,3,1,2.7253,w,2023-09-24 13:00:00,1,0,0,3,1.84267,212,35,368,20,6.057142857142857,18.4
348,87,Liverpool,a,1.12299,2.18823,1.12299,2.18823,7,18,1,2,0.6294,l,2023-09-30 16:30:00,0,0,1,0,-1.06524,320,20,218,29,16.0,7.517241379310345
349,87,Liverpool,a,2.51029,2.23187,1.74913,2.23187,15,4,2,2,1.58,d,2023-10-08 13:00:00,0,1,0,1,-0.4827399999999997,277,36,324,21,7.694444444444445,15.428571428571429
350,87,Liverpool,h,2.28568,0.0937725,1.52459,0.0937725,13,5,2,0,2.8639,w,2023-10-21 11:30:00,1,0,0,3,1.4308174999999999,87,26,379,13,3.3461538461538463,29.153846153846153
351,87,Liverpool,h,2.70428,0.642014,2.70428,0.642014,11,3,3,0,2.7153,w,2023-10-29 14:00:00,1,0,0,3,2.0622659999999997,151,19,438,14,7.947368421052632,31.285714285714285
352,87,Liverpool,a,3.03925,1.3411,3.03925,1.3411,14,1,1,1,2.4793,d,2023-11-05 16:30:00,0,1,0,1,1.69815,98,26,369,17,3.769230769230769,21.705882352941178
353,87,Liverpool,h,1.56004,1.44954,1.56004,1.44954,11,8,3,0,1.4565000000000001,w,2023-11-12 14:00:00,1,0,0,3,0.11050000000000004,178,27,233,22,6.592592592592593,10.590909090909092
354,87,Liverpool,a,0.766278,1.79622,0.766278,1.79622,6,11,1,1,0.6095999999999999,d,2023-11-25 12:30:00,0,1,0,1,-1.029942,345,15,246,21,23.0,11.714285714285714
355,87,Liverpool,h,2.72831,1.51005,2.72831,1.51005,17,5,4,3,2.1870999999999996,w,2023-12-03 14:00:00,1,0,0,3,1.2182600000000001,192,23,343,24,8.347826086956522,14.291666666666666
356,87,Liverpool,a,1.80116,0.834172,1.80116,0.834172,14,2,2,0,2.1129,w,2023-12-06 19:30:00,1,0,0,3,0.9669880000000001,57,18,363,14,3.1666666666666665,25.928571428571427
357,87,Liverpool,a,1.3708,1.79152,1.3708,1.03036,15,4,2,1,0.9942,w,2023-12-09 12:30:00,1,0,0,3,0.3404400000000001,67,21,384,24,3.1904761904761907,16.0
358,87,Liverpool,h,1.97111,0.632715,1.97111,0.632715,12,7,0,0,2.3368,d,2023-12-17 16:30:00,0,1,0,1,1.3383949999999998,145,28,304,13,5.178571428571429,23.384615384615383
359,87,Liverpool,h,0.982901,0.851681,0.982901,0.851681,7,5,1,1,1.4647999999999999,d,2023-12-23 17:30:00,0,1,0,1,0.13122,241,33,270,21,7.303030303030303,12.857142857142858
360,87,Liverpool,a,1.68451,0.972389,1.68451,0.972389,18,3,2,0,1.8768,w,2023-12-26 17:30:00,1,0,0,3,0.712121,138,15,390,25,9.2,15.6
361,87,Liverpool,h,6.67151,0.910974,5.02355,0.910974,16,4,4,2,2.9958,w,2024-01-01 19:00:00,1,0,0,3,4.112576000000001,193,40,284,19,4.825,14.947368421052632
362,87,Liverpool,a,1.53344,0.834585,1.53344,0.834585,15,10,4,0,1.9563,w,2024-01-21 16:30:00,1,0,0,3,0.6988549999999999,149,31,281,28,4.806451612903226,10.035714285714286
363,87,Liverpool,h,3.6627,0.477972,2.90153,0.477972,10,6,4,1,2.9203,w,2024-01-31 20:15:00,1,0,0,3,2.4235580000000003,372,37,294,15,10.054054054054054,19.6
364,87,Liverpool,a,0.542052,2.8526,0.542052,2.8526,2,5,1,3,0.1636,l,2024-02-04 16:30:00,0,0,1,0,-2.310548,202,21,291,30,9.619047619047619,9.7
365,87,Liverpool,h,3.14734,1.11123,3.14734,1.11123,15,6,3,1,2.5408,w,2024-02-10 15:00:00,1,0,0,3,2.03611,125,27,412,24,4.62962962962963,17.166666666666668
366,87,Liverpool,a,3.08952,1.69518,3.08952,1.69518,11,10,4,1,2.2674,w,2024-02-17 12:30:00,1,0,0,3,1.39434,162,22,272,20,7.363636363636363,13.6
367,87,Liverpool,h,3.70302,0.956512,3.70302,0.956512,16,4,4,1,2.7612,w,2024-02-21 15:00:00,1,0,0,3,2.746508,168,35,246,20,4.8,12.3
368,87,Liverpool,a,1.32259,0.971466,1.32259,0.971466,12,7,1,0,1.6254,w,2024-03-02 15:00:00,1,0,0,3,0.3511239999999999,119,25,353,16,4.76,22.0625
369,87,Liverpool,h,2.25492,1.37289,1.49375,1.37289,9,5,1,1,2.0021,d,2024-03-10 15:45:00,0,1,0,1,0.12085999999999997,285,32,341,23,8.90625,14.826086956521738
370,87,Liverpool,h,3.21149,0.43922,3.21149,0.43922,24,6,2,1,2.8344,w,2024-03-31 14:00:00,1,0,0,3,2.77227,304,34,298,16,8.941176470588236,18.625
371,87,Liverpool,h,2.51772,0.720948,2.51772,0.720948,18,2,3,1,2.5417,w,2024-04-04 18:30:00,1,0,0,3,1.7967720000000003,59,23,396,15,2.5652173913043477,26.4
372,87,Liverpool,a,4.43457,0.814509,3.6734,0.814509,21,6,2,2,2.9172,d,2024-04-07 14:30:00,0,1,0,1,2.858891,196,25,284,20,7.84,14.2
373,87,Liverpool,h,3.04497,2.12879,3.04497,2.12879,11,6,0,1,1.963,l,2024-04-14 13:00:00,0,0,1,0,0.9161800000000002,161,28,391,15,5.75,26.066666666666666
374,87,Liverpool,a,1.02445,0.83885,1.02445,0.83885,9,8,3,1,1.4674,w,2024-04-21 15:30:00,1,0,0,3,0.1856000000000001,257,21,468,9,12.238095238095237,52.0
375,87,Liverpool,a,1.87155,1.89111,1.87155,1.89111,24,6,0,2,1.3542999999999998,l,2024-04-24 19:00:00,0,0,1,0,-0.019560000000000022,95,21,379,18,4.523809523809524,21.055555555555557
376,87,Liverpool,a,2.29298,0.794025,2.29298,0.794025,20,5,2,2,2.3548999999999998,d,2024-04-27 11:30:00,0,1,0,1,1.498955,130,25,377,19,5.2,19.842105263157894
377,87,Liverpool,h,3.26222,1.17205,3.26222,1.17205,22,9,4,2,2.613,w,2024-05-05 15:30:00,1,0,0,3,2.09017,303,23,226,27,13.173913043478262,8.37037037037037
378,87,Liverpool,a,1.89968,2.71655,1.89968,2.71655,7,14,3,3,0.8218000000000001,d,2024-05-13 19:00:00,0,1,0,1,-0.8168699999999998,236,32,357,24,7.375,14.875
379,87,Liverpool,h,5.65937,0.731254,5.65937,0.731254,22,1,2,0,2.9874,w,2024-05-19 15:00:00,1,0,0,3,4.928116,158,31,249,15,5.096774193548387,16.6
380,88,Manchester City,a,2.40074,0.311032,2.40074,0.311032,9,4,3,0,2.7761,w,2023-08-11 19:00:00,1,0,0,3,2.089708,237,15,463,14,15.8,33.07142857142857
381,88,Manchester City,h,1.22528,0.257154,1.22528,0.257154,9,5,1,0,2.2204,w,2023-08-19 19:00:00,1,0,0,3,0.9681259999999999,286,21,419,27,13.619047619047619,15.518518518518519
382,88,Manchester City,a,3.84804,0.762232,3.08687,0.762232,22,3,2,1,2.8816999999999995,w,2023-08-27 13:00:00,1,0,0,3,2.3246379999999998,92,14,406,11,6.571428571428571,36.90909090909091
383,88,Manchester City,h,2.00152,1.46427,1.24035,1.46427,8,4,5,1,1.8772,w,2023-09-02 14:00:00,1,0,0,3,-0.2239199999999999,223,28,490,20,7.964285714285714,24.5
384,88,Manchester City,a,4.15046,0.895632,4.15046,0.895632,16,1,3,1,2.8927,w,2023-09-16 14:00:00,1,0,0,3,3.254828,228,20,338,8,11.4,42.25
385,88,Manchester City,h,1.33984,0.729109,1.33984,0.729109,7,7,2,0,1.9150999999999998,w,2023-09-23 14:00:00,1,0,0,3,0.6107309999999999,189,9,269,19,21.0,14.157894736842104
386,88,Manchester City,a,0.98075,0.673985,0.98075,0.673985,13,1,1,2,1.5513000000000001,l,2023-09-30 14:00:00,0,0,1,0,0.30676500000000007,149,28,209,13,5.321428571428571,16.076923076923077
387,88,Manchester City,a,0.858071,0.386558,0.858071,0.386558,7,9,0,1,1.8546,l,2023-10-08 15:30:00,0,0,1,0,0.471513,292,19,352,28,15.368421052631579,12.571428571428571
388,88,Manchester City,h,0.962509,0.963733,0.962509,0.963733,7,4,2,1,1.3387,w,2023-10-21 14:00:00,1,0,0,3,-0.0012240000000000029,350,24,337,23,14.583333333333334,14.652173913043478
389,88,Manchester City,a,4.54595,0.714628,3.78478,0.714628,21,4,3,0,2.9637,w,2023-10-29 15:30:00,1,0,0,3,3.070152,229,12,297,14,19.083333333333332,21.214285714285715
390,88,Manchester City,h,2.39949,0.643127,2.39949,0.643127,18,6,6,1,2.5352,w,2023-11-04 15:00:00,1,0,0,3,1.7563630000000001,258,12,378,13,21.5,29.076923076923077
391,88,Manchester City,a,3.19324,3.47238,2.43208,2.71121,17,4,4,4,1.1928,d,2023-11-12 16:30:00,0,1,0,1,-0.2791299999999999,293,24,286,16,12.208333333333334,17.875
392,88,Manchester City,h,1.79622,0.766278,1.79622,0.766278,11,6,1,1,2.166,d,2023-11-25 12:30:00,0,1,0,1,1.029942,246,21,345,15,11.714285714285714,23.0
393,88,Manchester City,h,2.90729,0.433077,2.90729,0.433077,12,3,3,3,2.7992,d,2023-12-03 16:30:00,0,1,0,1,2.474213,325,23,282,13,14.130434782608695,21.692307692307693
394,88,Manchester City,a,1.00198,2.1922,1.00198,2.1922,8,9,0,1,0.4863,l,2023-12-06 20:15:00,0,0,1,0,-1.19022,253,28,316,23,9.035714285714286,13.73913043478261
395,88,Manchester City,a,2.23353,0.689037,2.23353,0.689037,9,4,2,1,2.482,w,2023-12-10 14:00:00,1,0,0,3,1.5444930000000001,153,16,297,28,9.5625,10.607142857142858
396,88,Manchester City,h,2.41646,1.64977,2.41646,0.888604,5,4,2,2,1.9129999999999998,d,2023-12-16 15:00:00,0,1,0,1,1.5278559999999999,190,25,319,10,7.6,31.9
397,88,Manchester City,a,2.28321,1.23529,1.52204,1.23529,9,3,3,1,2.1493,w,2023-12-27 20:15:00,1,0,0,3,0.28675000000000006,153,13,509,23,11.76923076923077,22.130434782608695
398,88,Manchester City,h,2.24229,0.263211,2.24229,0.263211,12,1,2,0,2.8184,w,2023-12-30 15:00:00,1,0,0,3,1.979079,134,14,467,4,9.571428571428571,116.75
399,88,Manchester City,a,2.55452,1.23638,2.55452,1.23638,25,6,3,2,2.2802000000000002,w,2024-01-13 17:30:00,1,0,0,3,1.31814,157,17,275,16,9.235294117647058,17.1875
400,88,Manchester City,h,1.84756,1.49114,1.84756,1.49114,6,4,3,1,1.6338000000000001,w,2024-01-31 19:30:00,1,0,0,3,0.3564200000000002,161,12,497,22,13.416666666666666,22.59090909090909
401,88,Manchester City,a,2.10785,0.865741,2.10785,0.865741,12,3,3,1,2.2386,w,2024-02-05 20:00:00,1,0,0,3,1.2421090000000001,161,16,286,11,10.0625,26.0
402,88,Manchester City,h,1.58971,0.192072,1.58971,0.192072,10,1,2,0,2.507,w,2024-02-10 12:30:00,1,0,0,3,1.397638,176,21,439,17,8.380952380952381,25.823529411764707
403,88,Manchester City,h,2.77713,1.82903,2.77713,1.82903,29,9,1,1,1.9676,d,2024-02-17 17:30:00,0,1,0,1,0.9481000000000002,177,24,298,17,7.375,17.529411764705884
404,88,Manchester City,h,2.53766,0.503799,2.53766,0.503799,19,1,1,0,2.6504000000000003,w,2024-02-20 18:30:00,1,0,0,3,2.033861,173,14,193,11,12.357142857142858,17.545454545454547
405,88,Manchester City,a,1.79636,0.925889,1.79636,0.925889,13,8,1,0,2.1083,w,2024-02-24 17:30:00,1,0,0,3,0.870471,189,14,302,28,13.5,10.785714285714286
406,88,Manchester City,h,2.64173,0.153764,2.64173,0.153764,26,1,3,1,2.8694,w,2024-03-03 15:30:00,1,0,0,3,2.487966,171,17,309,17,10.058823529411764,18.176470588235293
407,88,Manchester City,a,1.37289,2.25492,1.37289,1.49375,5,9,1,1,0.7544,d,2024-03-10 15:45:00,0,1,0,1,-0.12085999999999997,341,23,285,32,14.826086956521738,8.90625
408,88,Manchester City,h,1.22009,0.511402,1.22009,0.511402,6,7,0,0,2.0676,d,2024-03-31 16:30:00,0,1,0,1,0.7086879999999999,140,23,341,29,6.086956521739131,11.758620689655173
409,88,Manchester City,h,3.87704,1.18643,3.87704,1.18643,26,4,4,1,2.7411,w,2024-04-03 19:15:00,1,0,0,3,2.69061,215,30,305,14,7.166666666666667,21.785714285714285
410,88,Manchester City,a,2.26381,1.49472,2.26381,1.49472,20,2,4,2,1.9056,w,2024-04-06 11:30:00,1,0,0,3,0.7690899999999998,158,12,387,19,13.166666666666666,20.36842105263158
411,88,Manchester City,h,4.64245,0.809775,3.88128,0.809775,37,2,5,1,2.9314,w,2024-04-13 14:00:00,1,0,0,3,3.0715049999999997,179,27,276,8,6.62962962962963,34.5
412,88,Manchester City,a,1.90507,0.572021,1.90507,0.572021,3,3,4,0,2.3991000000000002,w,2024-04-25 19:00:00,1,0,0,3,1.333049,314,16,524,18,19.625,29.11111111111111
413,88,Manchester City,a,0.932063,2.17312,0.932063,2.17312,5,6,2,0,0.4806,w,2024-04-28 15:30:00,1,0,0,3,-1.241057,168,18,411,14,9.333333333333334,29.357142857142858
414,88,Manchester City,h,4.52542,0.396887,3.00308,0.396887,19,1,5,1,2.9808999999999997,w,2024-05-04 16:30:00,1,0,0,3,2.606193,307,22,329,25,13.954545454545455,13.16
415,88,Manchester City,a,3.15218,0.0886245,2.39101,0.0886245,13,1,4,0,2.9526000000000003,w,2024-05-11 11:30:00,1,0,0,3,2.3023855,303,17,470,11,17.823529411764707,42.72727272727273
416,88,Manchester City,a,2.70331,1.84285,1.94214,1.84285,6,5,2,0,2.0442,w,2024-05-14 19:00:00,1,0,0,3,0.09928999999999988,377,28,318,28,13.464285714285714,11.357142857142858
417,88,Manchester City,h,2.31504,0.240159,2.31504,0.240159,16,0,3,1,2.7409,w,2024-05-19 15:00:00,1,0,0,3,2.0748810000000004,192,24,315,5,8.0,63.0
418,89,Manchester United,h,1.97087,1.72228,1.97087,1.72228,16,12,1,0,1.5762,w,2023-08-14 19:00:00,1,0,0,3,0.24858999999999987,233,32,243,18,7.28125,13.5
419,89,Manchester United,a,2.44604,2.53904,2.44604,2.53904,12,12,0,2,1.3163,l,2023-08-19 16:30:00,0,0,1,0,-0.09299999999999997,313,25,197,20,12.52,9.85
