,Name,Position,Kickoff time,Season,Assists,Bonus,Expected Assists,Expected Goals,Goals Scored,Minutes,Fantasy Points,ICT,Adjusted XG,Adjusted XA,Defcon Hit,Opponent Name
8982,Evan_Ferguson,FWD,2024-11-29,25,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0,Southampton
8983,Evan_Ferguson,FWD,2024-12-05,25,0.0,0.0,0.0,0.06,0.0,10.0,1.0,0.0,0.04,0.0,0,Fulham
8984,Evan_Ferguson,FWD,2024-12-08,25,0.0,0.0,0.18,0.14,0.0,69.0,2.0,4.1,0.08,0.1,0,Leicester
8985,Evan_Ferguson,FWD,2024-12-15,25,0.0,0.0,0.09,0.0,0.0,18.0,1.0,1.7,0.0,0.06,0,Crystal Palace
8986,Evan_Ferguson,FWD,2024-12-21,25,0.0,0.0,0.12,0.18,0.0,5.0,1.0,1.6,0.11,0.07,0,West Ham
8987,Evan_Ferguson,FWD,2025-02-15,25,0.0,0.0,0.24,0.12,0.0,45.0,1.0,4.6,0.08,0.16,0,Brentford
8988,Evan_Ferguson,FWD,2025-02-22,25,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.5,0.0,0.0,0,Arsenal
8989,Evan_Ferguson,FWD,2025-02-27,25,0.0,0.0,0.0,0.11,0.0,17.0,1.0,1.2,0.06,0.0,0,Leicester
8990,Evan_Ferguson,FWD,2025-03-10,25,0.0,0.0,0.02,0.02,0.0,21.0,1.0,2.4,0.02,0.02,0,Newcastle
8991,Evan_Ferguson,FWD,2025-03-15,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,Everton
8992,Evan_Ferguson,FWD,2025-04-01,25,0.0,0.0,0.0,0.31,0.0,45.0,1.0,1.0,0.2,0.0,0,Wolves
8993,Evan_Ferguson,FWD,2025-04-19,25,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0,Southampton
8994,Evan_Ferguson,FWD,2025-05-04,25,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.3,0.0,0.0,0,Spurs
8995,Stefanos_Tzimas,FWD,2025-09-13 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0,Bournemouth
8996,Stefanos_Tzimas,FWD,2025-09-27 14:00:00+00:00,26,0.0,0.0,0.0,0.28,0.0,5.0,1.0,1.8,0.27,0.0,0,Chelsea
8997,Stefanos_Tzimas,FWD,2025-10-05 13:00:00+00:00,26,1.0,0.0,0.0,0.05,0.0,20.0,4.0,5.1,0.03,0.0,0,Wolves
8998,Stefanos_Tzimas,FWD,2025-10-18 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.2,0.0,0.0,0,Newcastle
8999,Stefanos_Tzimas,FWD,2025-10-25 16:30:00+00:00,26,0.0,0.0,0.05,0.02,0.0,3.0,1.0,2.8,0.02,0.04,0,Man Utd
9000,Stefanos_Tzimas,FWD,2025-11-01 15:00:00+00:00,26,0.0,0.0,0.06,0.0,0.0,9.0,1.0,1.4,0.0,0.04,0,Leeds
9001,Stefanos_Tzimas,FWD,2025-11-09 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.0,0.0,0,Crystal Palace
9002,Stefanos_Tzimas,FWD,2025-11-30 14:05:00+00:00,26,0.0,0.0,0.0,0.09,1.0,25.0,5.0,5.7,0.07,0.0,0,Nott'm Forest
9003,Stefanos_Tzimas,FWD,2025-12-03 19:30:00+00:00,26,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.5,0.0,0.0,0,Aston Villa
9004,Charalampos_Kostoulas,FWD,2025-10-18 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0,0,Newcastle
9005,Charalampos_Kostoulas,FWD,2025-10-25 16:30:00+00:00,26,0.0,0.0,0.01,0.27,1.0,11.0,5.0,7.5,0.2,0.01,0,Man Utd
9006,Charalampos_Kostoulas,FWD,2025-11-01 15:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,Leeds
9007,Charalampos_Kostoulas,FWD,2025-11-09 14:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.6,0.0,0.0,0,Crystal Palace
9008,Charalampos_Kostoulas,FWD,2025-12-03 19:30:00+00:00,26,0.0,0.0,0.02,0.06,0.0,13.0,1.0,5.4,0.04,0.01,0,Aston Villa
9009,Charalampos_Kostoulas,FWD,2025-12-07 14:00:00+00:00,26,0.0,0.0,0.0,0.25,0.0,18.0,1.0,4.6,0.15,0.0,0,West Ham
9010,Charalampos_Kostoulas,FWD,2025-12-13 15:00:00+00:00,26,0.0,0.0,0.0,0.05,0.0,8.0,1.0,1.3,0.05,0.0,0,Liverpool
9011,Charalampos_Kostoulas,FWD,2025-12-20 15:00:00+00:00,26,0.0,0.0,0.14,0.05,0.0,19.0,1.0,3.2,0.04,0.11,0,Sunderland
9012,Charalampos_Kostoulas,FWD,2025-12-27 15:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.0,0.0,0,Arsenal
9013,Charalampos_Kostoulas,FWD,2025-12-30 19:30:00+00:00,26,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,West Ham
9014,Charalampos_Kostoulas,FWD,2026-01-03 15:00:00+00:00,26,1.0,0.0,0.03,0.61,0.0,70.0,5.0,6.3,0.31,0.02,0,Burnley
9015,Charalampos_Kostoulas,FWD,2026-01-19 20:00:00+00:00,26,0.0,3.0,0.01,0.08,1.0,13.0,8.0,5.5,0.05,0.01,0,Bournemouth
9016,Charalampos_Kostoulas,FWD,2026-01-24 15:00:00+00:00,26,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,Fulham
9017,Robert_Sánchez,GK,2022-08-07,23,0.0,1.0,0.0,0.0,0.0,90.0,4.0,4.0,0.0,0.0,0,Man Utd
9018,Robert_Sánchez,GK,2022-08-13,23,0.0,0.0,0.0,0.0,0.0,90.0,6.0,0.6,0.0,0.0,0,Newcastle
9019,Robert_Sánchez,GK,2022-08-21,23,0.0,1.0,0.0,0.0,0.0,90.0,8.0,2.3,0.0,0.0,0,West Ham
9020,Robert_Sánchez,GK,2022-08-27,23,0.0,2.0,0.0,0.0,0.0,90.0,8.0,1.9,0.0,0.0,0,Leeds
9021,Robert_Sánchez,GK,2022-08-30,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.5,0.0,0.0,0,Fulham
9022,Robert_Sánchez,GK,2022-09-04,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,2.0,0.0,0.0,0,Leicester
9023,Robert_Sánchez,GK,2022-10-01,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,3.9,0.0,0.0,0,Liverpool
9024,Robert_Sánchez,GK,2022-10-08,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.3,0.0,0.0,0,Spurs
9025,Robert_Sánchez,GK,2022-10-14,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.3,0.0,0.0,0,Brentford
9026,Robert_Sánchez,GK,2022-10-18,23,0.0,0.0,0.0,0.0,0.0,90.0,6.0,0.4,0.0,0.0,0,Nott'm Forest
9027,Robert_Sánchez,GK,2022-10-22,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.1,0.0,0.0,0,Man City
9028,Robert_Sánchez,GK,2022-10-29,23,0.0,1.0,0.0,0.0,0.0,90.0,5.0,5.2,0.0,0.0,0,Chelsea
9029,Robert_Sánchez,GK,2022-11-05,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.8,0.0,0.0,0,Wolves
9030,Robert_Sánchez,GK,2022-11-13,23,0.0,0.0,0.01,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0,Aston Villa
9031,Robert_Sánchez,GK,2022-12-26,23,0.0,2.0,0.0,0.0,0.0,90.0,9.0,4.9,0.0,0.0,0,Southampton
9032,Robert_Sánchez,GK,2022-12-31,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,3.0,0.0,0.0,0,Arsenal
9033,Robert_Sánchez,GK,2023-01-03,23,0.0,0.0,0.0,0.0,0.0,90.0,3.0,1.5,0.0,0.0,0,Everton
9034,Robert_Sánchez,GK,2023-01-14,23,0.0,1.0,0.0,0.0,0.0,90.0,7.0,2.4,0.0,0.0,0,Liverpool
9035,Robert_Sánchez,GK,2023-01-21,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.7,0.0,0.0,0,Leicester
9036,Robert_Sánchez,GK,2023-02-04,23,0.0,2.0,0.0,0.0,0.0,90.0,8.0,1.6,0.0,0.0,0,Bournemouth
9037,Robert_Sánchez,GK,2023-02-11,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0,0.0,0.0,0,Crystal Palace
9038,Robert_Sánchez,GK,2023-02-18,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.8,0.0,0.0,0,Fulham
9039,Robert_Sánchez,GK,2023-04-15,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.2,0.0,0.0,0,Chelsea
9040,Robert_Sánchez,GK,2023-08-13,24,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.4,0.0,0.0,0,Liverpool
9041,Robert_Sánchez,GK,2023-08-20,24,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.3,0.0,0.0,0,West Ham
9042,Robert_Sánchez,GK,2023-08-25,24,0.0,0.0,0.0,0.0,0.0,90.0,6.0,1.3,0.0,0.0,0,Luton
9043,Robert_Sánchez,GK,2023-09-02,24,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.8,0.0,0.0,0,Nott'm Forest
9044,Robert_Sánchez,GK,2023-09-17,24,0.0,3.0,0.0,0.0,0.0,90.0,10.0,4.0,0.0,0.0,0,Bournemouth
9045,Robert_Sánchez,GK,2023-09-24,24,0.0,0.0,0.0,0.0,0.0,90.0,4.0,4.4,0.0,0.0,0,Aston Villa
9046,Robert_Sánchez,GK,2023-10-02,24,0.0,1.0,0.0,0.0,0.0,90.0,7.0,2.5,0.0,0.0,0,Fulham
9047,Robert_Sánchez,GK,2023-10-07,24,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.4,0.0,0.0,0,Burnley
9048,Robert_Sánchez,GK,2023-10-21,24,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.4,0.0,0.0,0,Arsenal
9049,Robert_Sánchez,GK,2023-10-28,24,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.7,0.0,0.0,0,Brentford
9050,Robert_Sánchez,GK,2023-11-06,24,0.0,0.0,0.0,0.0,0.0,90.0,3.0,2.8,0.0,0.0,0,Spurs
9051,Robert_Sánchez,GK,2023-11-12,24,0.0,0.0,0.0,0.0,0.0,90.0,2.0,4.9,0.0,0.0,0,Man City
9052,Robert_Sánchez,GK,2023-11-25,24,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.8,0.0,0.0,0,Newcastle
9053,Robert_Sánchez,GK,2023-12-03,24,0.0,0.0,0.0,0.0,0.0,90.0,2.0,4.8,0.0,0.0,0,Brighton
9054,Robert_Sánchez,GK,2023-12-06,24,0.0,3.0,0.0,0.0,0.0,90.0,11.0,7.1,0.0,0.0,0,Man Utd
9055,Robert_Sánchez,GK,2023-12-10,24,0.0,0.0,0.0,0.0,0.0,83.0,3.0,2.6,0.0,0.0,0,Everton
9056,Robert_Sánchez,GKP,2024-08-18,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.3,0.0,0.0,0,Man City
9057,Robert_Sánchez,GKP,2024-08-25,25,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.5,0.0,0.0,0,Wolves
9058,Robert_Sánchez,GKP,2024-09-01,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.6,0.0,0.0,0,Crystal Palace
9059,Robert_Sánchez,GKP,2024-09-14,25,0.0,3.0,0.0,0.0,0.0,90.0,15.0,6.6,0.0,0.0,0,Bournemouth
9060,Robert_Sánchez,GKP,2024-09-21,25,0.0,2.0,0.0,0.0,0.0,90.0,10.0,5.2,0.0,0.0,0,West Ham
9061,Robert_Sánchez,GKP,2024-09-28,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.7,0.0,0.0,0,Brighton
9062,Robert_Sánchez,GKP,2024-10-06,25,0.0,0.0,0.0,0.0,0.0,90.0,4.0,5.6,0.0,0.0,0,Nott'm Forest
9063,Robert_Sánchez,GKP,2024-10-20,25,0.0,0.0,0.01,0.0,0.0,90.0,2.0,2.7,0.0,0.01,0,Liverpool
9064,Robert_Sánchez,GKP,2024-10-27,25,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.3,0.0,0.0,0,Newcastle
9065,Robert_Sánchez,GKP,2024-11-03,25,0.0,0.0,0.0,0.0,0.0,90.0,3.0,1.9,0.0,0.0,0,Man Utd
9066,Robert_Sánchez,GKP,2024-11-10,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.1,0.0,0.0,0,Arsenal
9067,Robert_Sánchez,GKP,2024-11-23,25,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.2,0.0,0.0,0,Leicester
9068,Robert_Sánchez,GKP,2024-12-01,25,0.0,0.0,0.0,0.0,0.0,90.0,7.0,2.7,0.0,0.0,0,Aston Villa
9069,Robert_Sánchez,GKP,2024-12-08,25,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.6,0.0,0.0,0,Spurs
9070,Robert_Sánchez,GKP,2024-12-15,25,0.0,0.0,0.0,0.0,0.0,90.0,3.0,2.4,0.0,0.0,0,Brentford
9071,Robert_Sánchez,GKP,2024-12-22,25,0.0,2.0,0.0,0.0,0.0,90.0,9.0,2.4,0.0,0.0,0,Everton
9072,Robert_Sánchez,GKP,2024-12-26,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,4.0,0.0,0.0,0,Fulham
9073,Robert_Sánchez,GKP,2025-01-04,25,0.0,0.0,0.0,0.0,0.0,90.0,3.0,4.5,0.0,0.0,0,Crystal Palace
9074,Robert_Sánchez,GKP,2025-01-14,25,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.0,0.0,0.0,0,Bournemouth
9075,Robert_Sánchez,GKP,2025-01-20,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.0,0.0,0.0,0,Wolves
9076,Robert_Sánchez,GKP,2025-01-25,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.0,0.0,0.0,0,Man City
9077,Robert_Sánchez,GKP,2025-03-09,25,0.0,2.0,0.0,0.0,0.0,90.0,9.0,1.8,0.0,0.0,0,Leicester
9078,Robert_Sánchez,GKP,2025-03-16,25,0.0,0.0,0.0,0.0,0.0,90.0,3.0,4.3,0.0,0.0,0,Arsenal
9079,Robert_Sánchez,GKP,2025-04-03,25,0.0,0.0,0.0,0.0,0.0,90.0,6.0,2.0,0.0,0.0,0,Spurs
9080,Robert_Sánchez,GKP,2025-04-06,25,0.0,0.0,0.01,0.0,0.0,90.0,6.0,2.2,0.0,0.01,0,Brentford
9081,Robert_Sánchez,GKP,2025-04-13,25,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.2,0.0,0.0,0,Ipswich
9082,Robert_Sánchez,GKP,2025-04-20,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.5,0.0,0.0,0,Fulham
9083,Robert_Sánchez,GKP,2025-04-26,25,0.0,2.0,0.0,0.0,0.0,90.0,9.0,3.1,0.0,0.0,0,Everton
9084,Robert_Sánchez,GKP,2025-05-04,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.1,0.0,0.0,0,Liverpool
9085,Robert_Sánchez,GKP,2025-05-11,25,0.0,0.0,0.0,0.0,0.0,90.0,2.0,3.8,0.0,0.0,0,Newcastle
9086,Robert_Sánchez,GKP,2025-05-16,25,0.0,0.0,0.0,0.0,0.0,90.0,6.0,1.0,0.0,0.0,0,Man Utd
9087,Robert_Sánchez,GKP,2025-05-25,25,0.0,0.0,0.0,0.0,0.0,90.0,6.0,1.2,0.0,0.0,0,Nott'm Forest
9088,Robert_Sánchez,GKP,2025-08-17,26,0.0,1.0,0.0,0.0,0.0,90.0,8.0,2.4,0.0,0.0,0,Crystal Palace
9089,Robert_Sánchez,GKP,2025-08-22,26,0.0,0.0,0.0,0.0,0.0,90.0,3.0,2.4,0.0,0.0,0,West Ham
9090,Robert_Sánchez,GKP,2025-08-30,26,0.0,0.0,0.0,0.0,0.0,90.0,6.0,0.7,0.0,0.0,0,Fulham
9091,Robert_Sánchez,GKP,2025-09-13,26,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.4,0.0,0.0,0,Brentford
9092,Robert_Sánchez,GKP,2025-09-20,26,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,0.2,0.0,0.0,0,Man Utd
9093,Robert_Sánchez,GKP,2025-09-27,26,0.0,0.0,0.0,0.0,0.0,90.0,1.0,3.0,0.0,0.0,0,Brighton
9094,Robert_Sánchez,GKP,2025-10-04,26,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.9,0.0,0.0,0,Liverpool
9095,Robert_Sánchez,GKP,2025-10-18,26,0.0,0.0,0.01,0.0,0.0,90.0,5.0,2.2,0.0,0.01,0,Nott'm Forest
9096,Robert_Sánchez,GKP,2025-10-25,26,0.0,0.0,0.0,0.0,0.0,90.0,1.0,1.7,0.0,0.0,0,Sunderland
9097,Robert_Sánchez,GKP,2025-11-01,26,0.0,0.0,0.0,0.0,0.0,90.0,6.0,1.3,0.0,0.0,0,Spurs
9098,Robert_Sánchez,GKP,2025-11-08,26,0.0,0.0,0.0,0.0,0.0,90.0,6.0,0.5,0.0,0.0,0,Wolves
9099,Robert_Sánchez,GKP,2025-11-22,26,0.0,0.0,0.0,0.0,0.0,90.0,6.0,1.6,0.0,0.0,0,Burnley
9100,Robert_Sánchez,GKP,2025-11-30,26,0.0,0.0,0.01,0.0,0.0,90.0,3.0,3.3,0.0,0.01,0,Arsenal
9101,Robert_Sánchez,GKP,2025-12-03,26,0.0,0.0,0.0,0.0,0.0,90.0,1.0,2.1,0.0,0.0,0,Leeds
9102,Robert_Sánchez,GKP,2025-12-06,26,0.0,3.0,0.0,0.0,0.0,90.0,10.0,4.1,0.0,0.0,0,Bournemouth
9103,Robert_Sánchez,GKP,2025-12-13,26,0.0,0.0,0.0,0.0,0.0,90.0,6.0,3.3,0.0,0.0,0,Everton
9104,Robert_Sánchez,GKP,2025-12-20,26,1.0,0.0,0.0,0.0,0.0,90.0,4.0,5.4,0.0,0.0,0,Newcastle
9105,Robert_Sánchez,GKP,2025-12-27,26,0.0,0.0,0.0,0.0,0.0,90.0,3.0,4.7,0.0,0.0,0,Aston Villa
9106,Robert_Sánchez,GKP,2025-12-30,26,0.0,0.0,0.0,0.0,0.0,90.0,2.0,3.9,0.0,0.0,0,Bournemouth
9107,Robert_Sánchez,GKP,2026-01-07,26,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.0,0.0,0.0,0,Fulham
9108,Robert_Sánchez,GKP,2026-01-17,26,0.0,3.0,0.0,0.0,0.0,90.0,11.0,4.5,0.0,0.0,0,Brentford
9109,Robert_Sánchez,GKP,2026-01-25,26,0.0,0.0,0.0,0.0,0.0,90.0,3.0,4.7,0.0,0.0,0,Crystal Palace
9110,Marc_Cucurella Saseta,DEF,2022-08-06,23,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.6,0.0,0.0,0,Everton
9111,Marc_Cucurella Saseta,DEF,2022-08-14,23,1.0,0.0,0.0,0.0,0.0,90.0,4.0,7.7,0.0,0.0,0,Spurs
9112,Marc_Cucurella Saseta,DEF,2022-08-21,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,4.0,0.0,0.0,0,Leeds
9113,Marc_Cucurella Saseta,DEF,2022-08-27,23,1.0,0.0,0.0,0.0,0.0,90.0,5.0,5.4,0.0,0.0,0,Leicester
9114,Marc_Cucurella Saseta,DEF,2022-08-30,23,0.0,0.0,0.0,0.0,0.0,90.0,1.0,3.4,0.0,0.0,0,Southampton
9115,Marc_Cucurella Saseta,DEF,2022-09-03,23,0.0,0.0,0.0,0.0,0.0,71.0,1.0,1.4,0.0,0.0,0,West Ham
9116,Marc_Cucurella Saseta,DEF,2022-10-08,23,0.0,1.0,0.0,0.0,0.0,90.0,7.0,5.1,0.0,0.0,0,Wolves
9117,Marc_Cucurella Saseta,DEF,2022-10-16,23,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.8,0.0,0.0,0,Aston Villa
9118,Marc_Cucurella Saseta,DEF,2022-10-19,23,0.0,0.0,0.0,0.0,0.0,60.0,6.0,3.0,0.0,0.0,0,Brentford
9119,Marc_Cucurella Saseta,DEF,2022-10-22,23,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.3,0.0,0.0,0,Man Utd
9120,Marc_Cucurella Saseta,DEF,2022-10-29,23,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.3,0.0,0.0,0,Brighton
9121,Marc_Cucurella Saseta,DEF,2022-11-06,23,0.0,0.0,0.0,0.0,0.0,90.0,2.0,3.2,0.0,0.0,0,Arsenal
9122,Marc_Cucurella Saseta,DEF,2022-11-12,23,0.0,0.0,0.01,0.0,0.0,17.0,1.0,0.8,0.0,0.01,0,Newcastle
9123,Marc_Cucurella Saseta,DEF,2022-12-27,23,0.0,0.0,0.18,0.0,0.0,90.0,6.0,3.7,0.0,0.1,0,Bournemouth
9124,Marc_Cucurella Saseta,DEF,2023-01-01,23,0.0,0.0,0.02,0.0,0.0,90.0,2.0,2.5,0.0,0.01,0,Nott'm Forest
9125,Marc_Cucurella Saseta,DEF,2023-01-05,23,0.0,0.0,0.01,0.0,0.0,67.0,2.0,1.9,0.0,0.01,0,Man City
9126,Marc_Cucurella Saseta,DEF,2023-01-12,23,0.0,0.0,0.0,0.04,0.0,11.0,1.0,0.7,0.03,0.0,0,Fulham
9127,Marc_Cucurella Saseta,DEF,2023-01-21,23,0.0,0.0,0.02,0.0,0.0,90.0,6.0,2.6,0.0,0.01,0,Liverpool
9128,Marc_Cucurella Saseta,DEF,2023-02-03,23,0.0,0.0,0.01,0.0,0.0,83.0,6.0,3.4,0.0,0.01,0,Fulham
9129,Marc_Cucurella Saseta,DEF,2023-02-11,23,0.0,0.0,0.02,0.0,0.0,66.0,2.0,1.5,0.0,0.01,0,West Ham
9130,Marc_Cucurella Saseta,DEF,2023-03-11,23,0.0,0.0,0.01,0.0,0.0,90.0,1.0,3.6,0.0,0.01,0,Leicester
9131,Marc_Cucurella Saseta,DEF,2023-04-01,23,0.0,0.0,0.24,0.02,0.0,79.0,1.0,4.9,0.01,0.16,0,Aston Villa
9132,Marc_Cucurella Saseta,DEF,2023-04-04,23,0.0,0.0,0.01,0.0,0.0,90.0,6.0,2.0,0.0,0.01,0,Liverpool
9133,Marc_Cucurella Saseta,DEF,2023-04-08,23,0.0,0.0,0.01,0.0,0.0,67.0,1.0,1.1,0.0,0.01,0,Wolves
9134,Marc_Cucurella Saseta,DEF,2023-10-02,24,0.0,0.0,0.0,0.0,0.0,90.0,5.0,2.0,0.0,0.0,0,Fulham
9135,Marc_Cucurella Saseta,DEF,2023-10-07,24,0.0,0.0,0.01,0.0,0.0,90.0,1.0,3.1,0.0,0.01,0,Burnley
9136,Marc_Cucurella Saseta,DEF,2023-10-21,24,0.0,0.0,0.12,0.0,0.0,90.0,0.0,2.2,0.0,0.13,0,Arsenal
9137,Marc_Cucurella Saseta,DEF,2023-10-28,24,0.0,0.0,0.04,0.59,0.0,80.0,2.0,6.9,0.47,0.03,0,Brentford
9138,Marc_Cucurella Saseta,DEF,2023-11-06,24,0.0,0.0,0.02,0.24,0.0,45.0,1.0,4.7,0.19,0.02,0,Spurs
9139,Marc_Cucurella Saseta,DEF,2023-11-12,24,0.0,0.0,0.01,0.0,0.0,90.0,-1.0,2.4,0.0,0.01,0,Man City
9140,Marc_Cucurella Saseta,DEF,2023-11-25,24,0.0,0.0,0.01,0.0,0.0,90.0,-1.0,2.3,0.0,0.01,0,Newcastle
9141,Marc_Cucurella Saseta,DEF,2023-12-06,24,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.7,0.0,0.0,0,Man Utd
9142,Marc_Cucurella Saseta,DEF,2023-12-10,24,0.0,0.0,0.05,0.02,0.0,83.0,2.0,4.6,0.02,0.04,0,Everton
9143,Marc_Cucurella Saseta,DEF,2024-03-11,24,0.0,0.0,0.0,0.0,0.0,90.0,1.0,2.5,0.0,0.0,0,Newcastle
9144,Marc_Cucurella Saseta,DEF,2024-03-30,24,0.0,0.0,0.16,0.07,0.0,90.0,0.0,10.6,0.04,0.08,0,Burnley
9145,Marc_Cucurella Saseta,DEF,2024-04-04,24,1.0,0.0,0.02,0.05,0.0,90.0,4.0,3.6,0.03,0.01,0,Man Utd
9146,Marc_Cucurella Saseta,DEF,2024-04-07,24,0.0,0.0,0.01,0.0,0.0,90.0,1.0,0.7,0.0,0.0,0,Sheffield Utd
9147,Marc_Cucurella Saseta,DEF,2024-04-15,24,1.0,1.0,0.05,0.0,0.0,90.0,10.0,4.5,0.0,0.03,0,Everton
9148,Marc_Cucurella Saseta,DEF,2024-04-23,24,0.0,0.0,0.08,0.07,0.0,90.0,-1.0,4.7,0.09,0.1,0,Arsenal
9149,Marc_Cucurella Saseta,DEF,2024-04-27,24,0.0,0.0,0.24,0.12,0.0,90.0,-1.0,6.5,0.08,0.17,0,Aston Villa
9150,Marc_Cucurella Saseta,DEF,2024-05-02,24,0.0,2.0,0.01,0.0,0.0,90.0,8.0,2.6,0.0,0.01,0,Spurs
9151,Marc_Cucurella Saseta,DEF,2024-05-05,24,0.0,0.0,0.03,0.0,0.0,90.0,5.0,2.6,0.0,0.02,0,West Ham
9152,Marc_Cucurella Saseta,DEF,2024-05-11,24,0.0,0.0,0.03,0.0,0.0,90.0,1.0,2.2,0.0,0.02,0,Nott'm Forest
9153,Marc_Cucurella Saseta,DEF,2024-05-15,24,1.0,0.0,0.1,0.0,0.0,90.0,5.0,5.2,0.0,0.08,0,Brighton
9154,Marc_Cucurella Saseta,DEF,2024-05-19,24,0.0,0.0,0.02,0.0,0.0,90.0,1.0,3.7,0.0,0.01,0,Bournemouth
9155,Marc_Cucurella Saseta,DEF,2024-08-18,25,0.0,0.0,0.02,0.0,0.0,79.0,2.0,2.4,0.0,0.02,0,Man City
9156,Marc_Cucurella Saseta,DEF,2024-08-25,25,0.0,0.0,0.18,0.0,0.0,82.0,0.0,1.4,0.0,0.11,0,Wolves
9157,Marc_Cucurella Saseta,DEF,2024-09-01,25,0.0,0.0,0.01,0.0,0.0,90.0,2.0,2.4,0.0,0.01,0,Crystal Palace
9158,Marc_Cucurella Saseta,DEF,2024-09-14,25,0.0,0.0,0.03,0.0,0.0,90.0,5.0,1.2,0.0,0.02,0,Bournemouth
9159,Marc_Cucurella Saseta,DEF,2024-09-21,25,0.0,0.0,0.0,0.0,0.0,90.0,5.0,2.2,0.0,0.0,0,West Ham
9160,Marc_Cucurella Saseta,DEF,2024-09-28,25,0.0,0.0,0.38,0.0,0.0,69.0,0.0,3.6,0.0,0.27,0,Brighton
9161,Marc_Cucurella Saseta,DEF,2024-10-06,25,0.0,0.0,0.02,0.0,0.0,90.0,1.0,1.4,0.0,0.01,0,Nott'm Forest
9162,Marc_Cucurella Saseta,DEF,2024-10-27,25,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0,Newcastle
9163,Marc_Cucurella Saseta,DEF,2024-11-03,25,0.0,0.0,0.02,0.04,0.0,45.0,1.0,2.3,0.03,0.01,0,Man Utd
