,name,position,value,team_code,selected,web_name,DefCon,Risk_share_avg,Point_STD,offset,id,0,38
439,Kendry_Páez Andrade,MID,4.5,8,0.0,Paez,0.0,0.1437366333782761,3.0,1,248,0,0.0
440,Kenny_Tete,DEF,4.5,54,0.002,Tete,8.29,0.3955873171729859,1.88,1,322,0,1.2813542018851065
441,Kepa_Arrizabalaga,GKP,4.0,3,0.004,Arrizabalaga,0.0,0.4339497508589047,2.17,1,2,0,1.3202217076318334
442,Kevin_Danso,DEF,4.2,6,0.002,Danso,11.64,0.3600024013169662,1.81,1,570,0,3.3492203241005187
443,Kevin_Santos Lopes de Macedo,MID,5.7,54,0.001,Kevin,7.6,0.2511560003437464,1.17,1,731,0,0.833928045375068
444,Kevin_Schade,MID,6.8,94,0.013999999999999999,Schade,6.24,0.4300473977396012,1.98,1,120,0,3.1821487109451065
445,Ki-Jana_Hoever,DEF,3.8,39,0.009000000000000001,Hoever,8.51,0.3699018448682029,0.87,1,638,0,0.0
446,Kian_McMahon-Brown,MID,4.5,90,0.0,McMahon-Brown,0.0,0.1168785378195417,3.0,1,820,0,0.0
447,Kieran_Morrison,MID,4.5,14,0.0,Morrison,0.0,0.135587689674877,3.0,1,746,0,0.0
448,Kieran_Trippier,DEF,4.9,4,0.013999999999999999,Trippier,4.65,0.5089091145629108,1.89,1,478,0,2.8432241361210955
449,Kiernan_Dewsbury-Hall,MID,5.3,11,0.081,Dewsbury-Hall,7.92,0.4427937939361417,2.46,1,242,0,4.687117985292483
450,Kim_Ji-soo,DEF,3.9,94,0.001,Ji-soo,0.0,0.4475788276272839,3.0,1,117,0,0.0
451,Kjell_Scherpen,GKP,4.0,36,0.0,Scherpen,0.0,0.3307290958704797,3.0,1,142,0,0.0
452,Kobbie_Mainoo,MID,4.7,1,0.013999999999999999,Mainoo,10.36,0.1927136820896766,1.84,1,458,0,3.304451492275489
453,Konstantinos_Mavropanos,DEF,4.5,21,0.02,Mavropanos,11.09,0.4282239626208609,2.35,1,606,0,3.973738799624794
454,Konstantinos_Tsimikas,DEF,4.8,14,0.0,Tsimikas,0.0,0.4881506735206126,1.52,1,377,0,0.0
455,Kristoffer_Ajer,DEF,4.4,94,0.002,Ajer,9.57,0.4268993372901206,1.9,1,108,0,1.655908267739487
456,Krisztián_Hegyi,GKP,3.9,21,0.002,Hegyi,0.0,0.3278512017159221,3.0,1,602,0,0.0
457,Kyle_Walker,DEF,4.4,90,0.011000000000000001,Walker,6.26,0.508276304757108,1.28,1,187,0,2.4656075550648606
458,Kyle_Walker-Peters,DEF,4.2,21,0.003,Walker-Peters,6.43,0.4733738733312673,1.41,1,659,0,2.450104826036305
459,Ladislav_Krejcí,DEF,4.5,39,0.001,Krejčí,7.46,0.445084838243194,1.88,1,709,0,1.7970819352817797
460,Lamare_Bogarde,DEF,4.0,7,0.005,Bogarde,5.29,0.5440717826640031,1.67,1,44,0,0.9586258345956495
461,Landon_Emenalo,MID,4.5,8,0.0,Emenalo,0.0,0.1437366333782761,3.0,1,743,0,0.0
462,Largie_Ramazani,MID,4.9,2,0.0,Ramazani,0.0,0.1265402981550767,3.0,1,357,0,0.0
463,Leander_Dendoncker,MID,4.5,7,0.001,Dendoncker,0.0,0.13513536858264,1.52,1,61,0,0.0
464,Leandro_Trossard,MID,6.6,3,0.02,Trossard,5.99,0.4698752128740626,2.4,1,20,0,3.892468774455805
465,Leny_Yoro,DEF,4.1,1,0.012,Yoro,7.98,0.4286373079620927,1.14,1,444,0,2.4144430615355894
466,Leo_Fuhr Hjelde,DEF,4.0,56,0.0,Hjelde,0.0,0.3732655882277073,3.0,1,536,0,0.0
467,Leo_Shahar,DEF,4.0,4,0.0,Shahar,0.0,0.3915725621967493,3.0,1,765,0,0.0
468,Leon_Bailey,MID,5.5,7,0.001,Bailey,9.5,0.2235361127464931,1.05,1,49,0,0.7074688617046723
469,Leon_Chiwome,FWD,4.4,39,0.0,Chiwome,0.0,0.3197915370066242,3.0,1,657,0,0.0
470,Leon_Routh,DEF,4.0,7,0.0,Leon Routh,0.0,0.5360101425442302,3.0,1,768,0,0.0
471,Lesley_Ugochukwu,MID,5.0,90,0.001,Ugochukwu,8.34,0.2027223874700303,1.5,1,676,0,1.4770748176999835
472,Levi_Colwill,DEF,4.7,8,0.001,Colwill,8.0,0.4581837250452331,2.07,1,227,0,3.499988310536986
473,Lewis_Cook,MID,4.9,91,0.0,Cook,14.78,0.1693070375169627,1.43,1,88,0,0.6492564534103611
474,Lewis_Dobbin,MID,5.0,7,0.0,Dobbin,0.0,0.1917820137563043,1.1,1,57,0,0.0
475,Lewis_Dunk,DEF,4.5,36,0.009000000000000001,Dunk,7.4,0.4457914759159607,2.19,1,146,0,2.0640541352046684
476,Lewis_Hall,DEF,5.3,4,0.033,Hall,7.16,0.5494781302261044,1.87,1,473,0,3.10170532091745
477,Lewis_Miley,MID,4.4,4,0.017,L.Miley,9.34,0.1855118244040824,1.88,1,497,0,0.0
478,Lewis_O'Brien,MID,5.0,17,0.0,O'Brien,0.0,0.1579995307097489,0.86,1,520,0,0.0
479,Lewis_Orford,MID,4.4,21,0.001,Orford,0.0,0.1210249304918393,3.0,1,622,0,0.0
480,Liam_Delap,FWD,6.2,8,0.009000000000000001,Delap,3.39,0.3814620817286464,1.12,1,250,0,1.9430464081542471
481,Lino_da Cruz Sousa,DEF,3.8,7,0.002,Sousa,0.0,0.5360101425442302,3.0,1,45,0,0.0
482,Lisandro_Martínez,DEF,4.8,1,0.004,Martinez,7.98,0.4318146073010134,3.05,1,437,0,1.503001623114802
483,Lorenzo_Lucca,FWD,5.3,17,0.0,Lucca,5.0,0.2905311644912993,1.28,1,805,0,0.3647285602118834
484,Loum_Tchaouna,MID,4.8,90,0.0,Tchaouna,5.09,0.33694251704543,1.01,1,210,0,2.6131378130755434
485,Luca_Koleosho,MID,5.0,90,0.0,Koleosho,0.0,0.2458882527479329,1.05,1,208,0,0.0
486,Luca_Netz,DEF,4.5,17,0.0,Netz,6.9,0.420785445367091,0.95,1,814,0,1.7238712557497413
487,Lucas_Bergvall,MID,5.2,6,0.002,Bergvall,7.45,0.2833873567422043,1.48,1,586,0,1.1315840387488252
488,Lucas_Digne,DEF,4.5,7,0.015,Digne,5.52,0.5871406487110735,2.06,1,37,0,1.1022054295294443
489,Lucas_Estella Perri,GKP,4.4,2,0.003,Perri,0.0,0.3585793199009419,2.26,1,665,0,1.058217137840879
490,Lucas_Pires Silva,DEF,3.8,90,0.003,Lucas Pires,6.16,0.491224677195597,1.41,1,195,0,1.8215663037302947
491,Lucas_Tolentino Coelho de Lima,MID,5.9,21,0.01,L.Paquetá,8.68,0.2044622628273661,2.5,1,612,0,0.0
492,Lucá_Williams-Barnett,MID,4.5,6,0.0,Williams-Barnett,0.0,0.1211602336283348,3.0,1,790,0,0.0
493,Luis_Díaz,MID,8.0,14,0.0,Luis Díaz,0.0,0.3271905324065877,2.71,1,383,0,0.0
494,Luis_Eduardo Soares da Silva,DEF,4.5,17,0.0,Cuiabano,0.0,0.4553378708681219,3.0,1,729,0,0.0
495,Luis_Guilherme Lira dos Santos,MID,4.9,21,0.0,L.Guilherme,8.18,0.1983010745145137,0.15,1,619,0,0.0
496,Luis_Sinisterra Lucumí,MID,5.0,91,0.0,Sinisterra,0.0,0.18586396705167,2.06,1,91,0,0.0
497,Luka_Bentt,MID,4.5,94,0.0,Bentt,0.0,0.1109236810566403,3.0,1,810,0,0.0
498,Luka_Vušković,DEF,3.9,6,0.003,Vuskovic,0.0,0.4169827331483846,3.0,1,578,0,0.0
499,Lukas_Nmecha,FWD,5.0,2,0.005,Nmecha,4.8,0.3891576542265375,2.25,1,365,0,1.4727209374750325
500,Lukasz_Fabianski,GKP,4.5,21,0.0,Fabianski,0.0,0.3031162950057317,1.76,1,738,0,1.1852575566643007
501,Luke_Harris,MID,4.5,54,0.0,Harris,0.0,0.120414204309986,3.0,1,334,0,0.0
502,Luke_O'Nien,DEF,4.0,56,0.001,O'Nien,7.39,0.4105631145697293,1.74,1,539,0,1.1126450513339488
503,Luke_Rawlings,MID,4.5,39,0.0,Rawlings,0.0,0.1343781145876177,3.0,1,767,0,0.0
504,Luke_Shaw,DEF,4.5,1,0.011000000000000001,Shaw,6.25,0.5095557696113341,2.0,1,443,0,2.252639981279372
505,Lutsharel_Geertruida,DEF,4.5,56,0.001,Geertruida,6.28,0.4601083496867416,1.38,1,724,0,1.5697100713762293
506,Luís_Hemir Silva Semedo,FWD,4.4,56,0.001,Luís Hemir,0.0,0.0586005608324482,3.0,1,563,0,0.0
507,Lyle_Foster,FWD,4.9,90,0.006999999999999999,Foster,5.62,0.2511912041684937,1.38,1,217,0,1.3564165392084768
508,Mads_Hermansen,GKP,4.2,21,0.009000000000000001,Hermansen,0.0,0.331093348664742,2.29,1,679,0,3.0336490624083483
509,Mads_Roerslev Rasmussen,DEF,4.5,94,0.0,Roerslev,0.0,0.5774153491710478,1.1,1,112,0,0.0
510,Malcolm_Ebiowei,MID,4.5,31,0.0,Ebiowei,0.0,0.1028140054862867,3.0,1,277,0,0.0
511,Malcom_DaCosta,MID,4.5,91,0.0,DaCosta,0.0,0.1296702596397283,3.0,1,756,0,0.0
512,Maldini_Kacurri,DEF,3.9,3,0.001,Kacurri,0.0,0.4424281096440017,3.0,1,14,0,0.0
513,Malick_Thiaw,DEF,4.9,4,0.048,Thiaw,8.96,0.5321747651205883,2.83,1,684,0,3.890028363220956
514,Malick_Yalcouyé,MID,5.0,36,0.0,Yalcouye,0.0,0.1304649429570135,3.0,1,174,0,0.0
515,Malo_Gusto,DEF,4.8,8,0.018000000000000002,Gusto,4.93,0.482000416397683,2.35,1,228,0,2.584919363334277
516,Mamadou_Sarr,DEF,4.5,8,0.0,M.Sarr,7.2,0.4256613898871181,3.0,1,231,0,0.19253695185174224
517,Manor_Solomon,MID,5.4,6,0.0,Solomon,0.0,0.273138341554039,1.55,1,589,0,0.0
518,Manuel_Akanji,DEF,5.4,43,0.003,Akanji,0.0,0.4865217175087311,1.28,1,404,0,0.0
519,Manuel_Benson Hedilazio,MID,5.4,90,0.0,Benson,0.0,0.2220498254170328,0.18,1,201,0,0.0
520,Manuel_Ugarte Ribeiro,MID,4.7,1,0.001,Ugarte,14.59,0.155687850377169,1.08,1,459,0,0.3645396511189281
521,Marc_Cucurella Saseta,DEF,6.1,8,0.145,Cucurella,6.19,0.5553670785091792,1.8,1,224,0,3.589374467570914
522,Marc_Guiu Paz,FWD,4.0,8,0.052000000000000005,Marc Guiu,2.72,0.3602899620834612,0.53,1,252,0,0.8621635235344532
523,Marc_Guéhi,DEF,5.1,43,0.32799999999999996,Guéhi,7.94,0.5057838671321504,2.21,1,260,0,4.464094818538624
524,Marco_Bizot,GKP,4.2,7,0.004,M.Bizot,0.0,0.2656210619946242,2.05,1,33,0,0.8833505561573656
525,Marcos_Senesi,DEF,5.2,91,0.212,Senesi,11.59,0.4457628551142196,2.22,1,72,0,3.8071820878571216
526,Marcus_Bettinelli,GKP,3.8,43,0.003,Bettinelli,0.0,0.3821805497821468,3.0,1,401,0,0.0
527,Marcus_Edwards,MID,4.7,90,0.001,Edwards,5.7,0.3072975303053235,1.8,1,206,0,1.4517057540633123
528,Marcus_Rashford,MID,7.0,1,0.0,Rashford,0.0,0.2799270856596634,2.33,1,451,0,0.0
529,Marcus_Tavernier,MID,5.3,91,0.043,Tavernier,8.35,0.5132433406836617,2.16,1,84,0,4.720247516874582
530,Mark_Gillespie,GKP,3.9,4,0.001,Gillespie,0.0,0.3543563838559452,3.0,1,471,0,0.0
531,Mark_Travers,GKP,4.2,11,0.001,Travers,0.0,0.307286459116173,1.75,1,288,0,1.0859617801357004
532,Marko_Stamenić,MID,4.5,17,0.0,Stamenic,0.0,0.1048449986568349,3.0,1,524,0,0.0
533,Marli_Salmon,DEF,4.0,3,0.0,Salmon,0.0,0.4424281096440017,3.0,1,759,0,0.0
534,Marshall_Munetsi,MID,5.3,39,0.0,Munetsi,8.26,0.2223182008122073,1.64,1,648,0,0.0
535,Martial_Godo,MID,4.5,54,0.0,Godo,0.0,0.120414204309986,3.0,1,333,0,0.0
536,Martin_Dúbravka,GKP,4.0,90,0.26,Dúbravka,0.0,0.324473914716375,1.78,1,470,0,2.8933493705705295
537,Martin_Sherif,FWD,4.4,11,0.001,Sherif,0.0,0.058764204638474,3.0,1,313,0,0.0
538,Martin_Ødegaard,MID,7.8,3,0.017,Ødegaard,6.74,0.386659545524771,1.69,1,17,0,3.1503603044715867
539,Martín_Zubimendi Ibáñez,MID,4.9,3,0.027999999999999997,Zubimendi,9.31,0.2911074098323393,1.95,1,26,0,2.78570840194153
540,Mason_Mount,MID,5.9,1,0.003,Mount,8.55,0.2847430164200347,1.99,1,455,0,1.2025461377475242
541,Matai_Akinmboni,DEF,3.8,91,0.002,Akinmboni,0.0,0.4131601760506275,3.0,1,75,0,0.0
542,Mateo_Joseph Fernández-Regatillo,FWD,5.0,2,0.0,Mateo Joseph,0.0,0.064357920777213,3.0,1,364,0,0.0
543,Mateo_Kovačić,MID,5.8,43,0.0,Kovačić,13.4,0.2464656697451396,1.82,1,422,0,0.7181687409735728
544,Mateus_Gonçalo Espanha Fernandes,MID,5.5,21,0.004,M.Fernandes,10.98,0.2218167802425106,1.63,1,708,0,3.704407032429072
545,Mateus_Mané,FWD,4.2,39,0.013000000000000001,Mané,6.84,0.360036574337053,2.07,1,749,0,3.803223610991148
546,Matheus_França de Oliveira,MID,4.5,31,0.0,M.França,0.0,0.2101571810167068,0.99,1,279,0,0.0
547,Matheus_Nunes,DEF,5.3,43,0.028999999999999998,Matheus N.,6.13,0.5004985519614192,2.62,1,407,0,3.8753241209961153
548,Matheus_Santos Carneiro Da Cunha,MID,8.1,1,0.085,Cunha,7.62,0.4244904421125083,2.75,1,450,0,4.06375992097153
549,Mathias_Jensen,MID,4.9,94,0.002,Jensen,8.89,0.3544823749963491,1.76,1,126,0,3.654829853381507
550,Mathis_Eboué,MID,4.5,8,0.0,Eboué,0.0,0.1437366333782761,3.0,1,833,0,0.0
551,Mathys_Tel,MID,6.2,6,0.003,Tel,7.49,0.4141875733390328,1.91,1,584,0,2.3138783406402226
552,Mats_Wieffer,MID,4.9,36,0.003,Wieffer,13.12,0.2473033878943033,1.99,1,173,0,2.530472913474228
553,Matt_Doherty,DEF,4.4,39,0.001,Doherty,7.56,0.416665780964315,1.63,1,632,0,1.5573462380562952
554,Matt_O'Riley,MID,5.5,36,0.003,O'Riley,4.46,0.3578475746127004,1.6,1,164,0,1.1011706935221242
555,Matt_Targett,DEF,4.0,4,0.001,Targett,0.0,0.46971515170755,1.24,1,484,0,0.0
556,Matt_Turner,GKP,4.0,17,0.001,Turner,0.0,0.31721846389738,1.26,1,504,0,0.0
557,Matthew_Cox,GKP,3.9,94,0.001,Cox,0.0,0.3158432914852537,3.0,1,103,0,0.0
558,Matthijs_de Ligt,DEF,4.9,1,0.018000000000000002,De Ligt,8.23,0.3749982667465563,1.82,1,436,0,0.0
559,Matty_Cash,DEF,4.7,7,0.076,Cash,5.6,0.6882523224244658,2.53,1,36,0,1.3951386268781794
560,Matz_Sels,GKP,4.6,17,0.05,Sels,0.0,0.31721846389738,2.62,1,502,0,2.3976382466837842
561,Max_Alleyne,DEF,3.9,43,0.0,Alleyne,7.33,0.464389966633044,3.0,1,794,0,0.023560437368700317
562,Max_Dowman,MID,4.2,3,0.008,Dowman,10.88,0.1835507869352944,3.0,1,700,0,0.5023752359208261
563,Max_Merrick,GKP,4.0,8,0.0,Merrick,0.0,0.3594024633303241,3.0,1,789,0,0.0
564,Max_Weiß,GKP,4.2,90,0.001,Weiss,0.0,0.324473914716375,3.0,1,183,0,1.5004121759743958
565,Maxence_Lacroix,DEF,5.2,31,0.075,Lacroix,10.79,0.3731032866440019,2.25,1,257,0,3.0459429155356545
566,Maxim_De Cuyper,DEF,4.3,36,0.017,De Cuyper,4.17,0.5107586023416514,2.48,1,145,0,1.4487693264466572
567,Maxime_Estève,DEF,3.8,90,0.068,Estève,10.25,0.3757293237679083,0.97,1,191,0,3.2840767155968864
568,Maximilian_Kilman,DEF,4.1,21,0.001,Kilman,9.24,0.3686247838390922,1.18,1,605,0,0.8212127901802934
569,Maxwel_Cornet,MID,4.9,21,0.0,Cornet,0.0,0.2413167134716685,0.61,1,617,0,0.0
570,Melker_Ellborg,GKP,4.0,56,0.001,Ellborg,0.0,0.3467252138080933,3.0,1,812,0,1.054907314222135
571,Merlin_Röhl,MID,5.0,11,0.0,Röhl,9.38,0.2832918496096022,1.74,1,728,0,2.210644033996328
572,Michael_Kayode,DEF,4.6,94,0.011000000000000001,Kayode,6.08,0.5795033184675235,1.88,1,110,0,2.099615554270949
573,Michael_Keane,DEF,4.5,11,0.032,Keane,10.48,0.41506139761236,2.32,1,295,0,3.562740418845848
574,Michael_Obafemi,FWD,4.4,90,0.001,Obafemi,0.0,0.0592065593497979,3.0,1,219,0,0.0
575,Micky_van de Ven,DEF,4.4,6,0.175,Van de Ven,6.28,0.5413278553453849,2.39,1,575,0,2.798808319653541
576,Mike_Penders,GKP,4.0,8,0.0,Penders,0.0,0.3594024633303241,3.0,1,222,0,0.0
577,Mike_Trésor Ndayishimiye,MID,4.3,90,0.001,Trésor,12.16,0.3039389705173733,3.0,1,214,0,0.2046596521382703
578,Mikel_Merino Zazón,MID,5.3,3,0.006999999999999999,Merino,10.03,0.3030545557928754,2.54,1,22,0,0.0
579,Mikey_Moore,MID,5.0,6,0.0,Moore,0.0,0.2313128262432445,1.37,1,592,0,0.0
580,Mikkel_Damsgaard,MID,5.6,94,0.008,Damsgaard,10.55,0.3366050639319663,1.65,1,121,0,3.576224320508323
581,Milan_Aleksić,MID,4.9,56,0.0,Aleksić,0.0,0.1197067173588081,3.0,1,546,0,0.0
582,Milos_Kerkez,DEF,5.6,14,0.028999999999999998,Kerkez,5.29,0.4994866093089855,2.63,1,371,0,2.1577213856073207
583,Miodrag_Pivaš,DEF,3.8,4,0.004,Pivas,0.0,0.3915725621967493,3.0,1,483,0,0.0
584,Mitoma_Kaoru,MID,6.1,36,0.02,Mitoma,5.62,0.2767790109185176,1.89,1,157,0,0.0
585,Mohamadou_Kanté,MID,4.5,21,0.0,Mohamadou Kanté,20.77,0.1242638654442744,3.0,1,758,0,0.24734165994579277
586,Mohamed_Salah,MID,14.0,14,0.138,M.Salah,4.39,0.4379631462116934,2.15,1,381,0,2.377525965734098
587,Mohammed_Kudus,MID,6.4,6,0.092,Kudus,7.8,0.2120105769029395,1.94,1,582,0,0.0
588,Moisés_Caicedo Corozo,MID,5.7,8,0.071,Caicedo,11.95,0.2627136942893638,1.72,1,241,0,3.5913375949629325
589,Morgan_Gibbs-White,MID,7.5,17,0.075,Gibbs-White,5.23,0.5140196397017073,2.39,1,515,0,4.9743844737919645
590,Morgan_Rogers,MID,7.3,7,0.21,Rogers,6.31,0.4015193881423242,2.56,1,47,0,3.818372056634969
591,Murillo_Costa dos Santos,DEF,5.2,17,0.018000000000000002,Murillo,9.42,0.360785127029514,2.75,1,506,0,0.0
592,Mykhailo_Mudryk,MID,4.9,8,0.0,Mudryk,0.0,0.2874759684590989,1.52,1,245,0,0.0
593,Myles_Lewis-Skelly,DEF,5.0,3,0.019,Lewis-Skelly,3.56,0.5326704822811993,1.06,1,10,0,2.8385949760362044
594,Myles_Peart-Harris,MID,4.4,94,0.0,Peart-Harris,0.0,0.1109236810566403,3.0,1,133,0,0.0
595,Naouirou_Ahamada,MID,4.3,31,0.0,Ahamada,0.0,0.1084183607422075,0.42,1,275,0,0.0
596,Nathan_Aké,DEF,5.2,43,0.006,Aké,6.64,0.4283089614566034,1.65,1,405,0,1.319480290007377
597,Nathan_Collins,DEF,4.9,94,0.025,Collins,9.53,0.4999161154387123,2.28,1,106,0,2.658670948330365
598,Nathan_Fraser,FWD,4.2,39,0.018000000000000002,Fraser,0.0,0.2791436325640622,0.36,1,658,0,0.0
599,Nathan_Patterson,DEF,4.4,11,0.0,Patterson,11.72,0.3593820839276789,1.78,1,296,0,0.6591152222962695
600,Nathaniel_Clyne,DEF,3.8,31,0.005,Clyne,7.53,0.3954816128772076,1.48,1,263,0,0.8966711313285011
601,Nayef_Aguerd,DEF,4.4,21,0.0,N.Aguerd,7.5,0.3923367880872743,1.06,1,607,0,0.0
602,Nazarii_Rusyn,FWD,4.4,56,0.001,Rusyn,0.0,0.0586005608324482,3.0,1,564,0,0.0
603,Neco_Williams,DEF,4.8,17,0.042,N.Williams,6.91,0.5752731589652027,2.96,1,508,0,2.8132212115219075
604,Nectarios_Triantis,MID,4.4,56,0.0,Triantis,0.0,0.1197067173588081,3.0,1,559,0,0.0
605,Nehemiah_Oriola,MID,4.5,36,0.0,Oriola,0.0,0.1309034925846048,3.0,1,744,0,0.01758710307234294
606,Niall_Huggins,DEF,4.0,56,0.001,Huggins,0.0,0.3732655882277073,3.0,1,537,0,0.0
607,Nick_Pope,GKP,5.0,4,0.043,Pope,0.0,0.3475528414788653,1.31,1,469,0,3.2600788733234802
608,Nick_Woltemade,FWD,6.7,4,0.064,Woltemade,5.15,0.3676070042926829,2.01,1,714,0,1.6096719500996957
609,Niclas_Füllkrug,FWD,5.6,21,0.006,Füllkrug,4.2,0.208594921376659,1.27,1,625,0,0.0
610,Nico_González Iglesias,MID,5.9,43,0.001,N.Gonzalez,11.75,0.2393387572911742,1.51,1,423,0,0.8949595907149268
611,Nico_O'Reilly,DEF,5.3,43,0.196,O'Reilly,5.86,0.6338118487019178,3.06,1,411,0,5.1046154352024855
612,Nicolas_Jackson,FWD,6.5,8,0.001,N.Jackson,0.0,0.2557565644337524,2.22,1,251,0,0.0
613,Nicolás_Domínguez,MID,5.0,17,0.0,Dominguez,11.02,0.2515559730769673,1.34,1,519,0,1.4284366921415486
614,Nicolò_Savona,DEF,4.5,17,0.0,Savona,5.0,0.4660451201093213,2.76,1,716,0,0.0
615,Nikola_Milenković,DEF,5.1,17,0.033,Milenković,8.25,0.4876489359575855,2.19,1,505,0,2.2997114115714186
616,Nilson_Angulo,MID,5.0,56,0.0,Angulo,6.6,0.2645978422400011,0.46,1,813,0,0.7510497241895586
617,Noah_Okafor,MID,5.5,2,0.012,Okafor,6.55,0.3847465522455888,2.27,1,698,0,1.2390493368765407
618,Noah_Sadiki,MID,4.9,56,0.001,Sadiki,7.78,0.2796796749944084,1.0,1,552,0,2.9599642880052226
619,Noni_Madueke,MID,6.8,3,0.008,Madueke,5.29,0.3591761027664241,1.96,1,18,0,1.7960103092155206
620,Norberto_Bercique Gomes Betuncal,FWD,5.1,11,0.034,Beto,5.18,0.4604271785440733,2.58,1,311,0,3.240452666536299
621,Norberto_Murara Neto,GKP,4.5,91,0.001,Neto,0.0,0.3629472672395991,2.17,1,66,0,0.0
622,Nordi_Mukiele,DEF,4.6,56,0.086,Mukiele,8.72,0.526039203387613,2.82,1,694,0,3.219992662549239
623,Noussair_Mazraoui,DEF,4.9,1,0.003,Mazraoui,8.86,0.3975061897829507,2.01,1,438,0,1.6331516197734162
624,Odsonne_Édouard,FWD,5.0,31,0.002,Édouard,45.0,0.1786557713775325,3.0,1,285,0,0.0
625,Odysseas_Vlachodimos,GKP,4.0,4,0.0,Odysseas,0.0,0.3517083497066408,2.17,1,472,0,0.0
626,Ola_Aina,DEF,4.7,17,0.021,Aina,7.37,0.4126847793857786,2.41,1,507,0,0.0
627,Oleksandr_Zinchenko,DEF,4.9,17,0.002,Zinchenko,6.14,0.4373074686494673,1.6,1,12,0,0.0
628,Oliver_Pimlott,MID,4.5,90,0.0,Pimlott,0.0,0.1168785378195417,3.0,1,776,0,0.0
629,Oliver_Sonne,DEF,3.8,90,0.002,Sonne,3.84,0.3442119066714574,1.58,1,197,0,0.0
630,Olivier_Boscagli,DEF,4.2,36,0.002,Boscagli,8.79,0.4282667154720992,2.12,1,143,0,3.4580217105542728
631,Ollie_Scarles,DEF,4.3,21,0.0,Scarles,10.15,0.3627312351017921,1.74,1,608,0,0.8874564176556883
632,Ollie_Shield,DEF,4.0,94,0.0,Shield,0.0,0.4475788276272839,3.0,1,819,0,0.0
633,Ollie_Watkins,FWD,8.7,7,0.134,Watkins,3.02,0.4898410884887085,3.02,1,64,0,4.090118384893858
634,Oluwaseun_Adewumi,MID,4.5,90,0.0,Adewumi,0.0,0.1168785378195417,3.0,1,212,0,0.0
635,Omar_Alderete,DEF,4.1,56,0.054000000000000006,Alderete,10.04,0.4186123140061741,2.17,1,683,0,2.5573215394881634
636,Omar_Marmoush,MID,8.3,43,0.025,Marmoush,5.08,0.4472409322997286,2.04,1,413,0,1.9106475268943293
637,Omar_Richards,DEF,4.5,17,0.0,O.Richards,0.0,0.4553378708681219,3.0,1,512,0,0.0
638,Omari_Hutchinson,MID,5.4,17,0.001,Hutchinson,6.92,0.3024329355584095,1.8,1,693,0,1.6820902674602696
639,Oscar_Bobb,MID,5.1,54,0.002,Bobb,6.66,0.3026946967414278,0.95,1,424,0,1.237216282405676
640,Owen_Bevan,DEF,3.8,91,0.002,Bevan,0.0,0.4131601760506275,3.0,1,76,0,0.0
641,Owen_Dodgson,DEF,4.0,90,0.0,Dodgson,0.0,0.4215343090350819,3.0,1,189,0,0.0
642,Pablo_Felipe Pereira de Jesus,FWD,5.4,21,0.0,Pablo,8.26,0.213136703706848,0.72,1,785,0,2.026116868861491
643,Pape_Matar Sarr,MID,4.5,6,0.01,P.M.Sarr,11.88,0.1877719064773754,1.71,1,593,0,1.2821834456663423
644,Paris_Maghoma,MID,4.5,94,0.0,Maghoma,0.0,0.1061916625193467,0.18,1,132,0,0.0
645,Pascal_Groß,MID,5.6,36,0.032,Groß,8.03,0.359234423556121,1.91,1,783,0,3.7148077373246338
646,Pascal_Struijk,DEF,4.2,2,0.021,Struijk,9.21,0.4274721633389303,1.86,1,343,0,1.7544911437403867
647,Patrick_Bamford,FWD,4.9,2,0.003,Bamford,0.0,0.2355374731387075,1.66,1,363,0,0.0
648,Patrick_Dorgu,DEF,4.1,1,0.024,Dorgu,6.33,0.5859988899578547,3.24,1,441,0,1.8014839925169435
649,Patrick_Roberts,MID,5.4,56,0.0,Roberts,3.33,0.1186423796271435,3.0,1,545,0,0.0
650,Pau_Torres,DEF,4.3,7,0.003,Pau,5.92,0.5484366162479406,2.16,1,41,0,0.9193002866669133
651,Pedro_Cardoso de Lima,DEF,4.0,39,0.004,Pedro Lima,6.51,0.4258063096408287,0.32,1,640,0,2.0661272770452452
652,Pedro_Lomba Neto,MID,7.0,8,0.039,Neto,4.21,0.2653492159963823,1.78,1,236,0,2.0276227931189768
653,Pedro_Porro,DEF,5.2,6,0.10800000000000001,Pedro Porro,6.89,0.5864552258340252,2.57,1,568,0,3.348420707777179
654,Pervis_Estupiñán Tenorio,DEF,4.5,36,0.0,Estupiñan,0.0,0.4741258813648066,3.0,1,147,0,0.0
655,Phil_Foden,MID,8.0,43,0.076,Foden,7.15,0.4202713100112455,2.84,1,414,0,2.778020650911541
656,Philip_Billing,MID,4.9,91,0.0,Philip,0.0,0.2921186461011879,1.09,1,89,0,0.0
657,Piero_Hincapié,DEF,5.1,3,0.009000000000000001,Hincapie,8.8,0.4384444370912371,2.48,1,725,0,2.460307890803831
658,Pierre_Ekwah Elimby,MID,4.5,56,0.0,Ekwah,0.0,0.1197067173588081,3.0,1,556,0,0.0
659,Quilindschy_Hartman,DEF,4.0,90,0.006,Hartman,7.55,0.490804473686063,1.44,1,192,0,1.9789051433958929
660,Radu_Drăgușin,DEF,4.5,6,0.0,Dragusin,12.61,0.3402778856526902,1.63,1,572,0,1.3031821809216182
661,Randal_Kolo Muani,FWD,6.9,6,0.004,Kolo Muani,6.21,0.3513986067500675,1.67,1,726,0,1.9282982969836895
