,GW,name,position,Team,average_minutes,Goal_share,Assist_share,Pen_data,CBI_Percent,BPS,Save_Pred,Pos_Goal_Threat,Pos_Assist_Threat,Cards,Goal_factor,Assist_factor,CS_factor,default_points,value,selected,web_name
2291,4,Keane_Lewis-Potter,MID,94,79.035,0.09416497044440711,0.10232294780282092,0.0,0.10834781832570543,1.032,0.0,0.0928790896273795,0.0929613216400104,0.05,5,3,1.0,2,55,0.5,Lewis-Potter
2292,5,Keane_Lewis-Potter,MID,94,79.035,0.09416497044440711,0.10232294780282092,0.0,0.07010865237657991,1.032,0.0,0.0778111604550153,0.089372344562811,0.05,5,3,1.0,2,55,0.5,Lewis-Potter
2293,6,Keane_Lewis-Potter,MID,94,79.035,0.09416497044440711,0.10232294780282092,0.0,0.08052146781735035,1.032,0.0,0.0867387240700215,0.0912255797132099,0.05,5,3,1.0,2,55,0.5,Lewis-Potter
2294,7,Keane_Lewis-Potter,MID,94,79.035,0.09416497044440711,0.10232294780282092,0.0,0.09410713339644274,1.032,0.0,0.0567970734474291,0.102622533658791,0.05,5,3,1.0,2,55,0.5,Lewis-Potter
2295,8,Keane_Lewis-Potter,MID,94,79.035,0.09416497044440711,0.10232294780282092,0.0,0.06656912280027145,1.032,0.0,0.0783250733287702,0.119844567101944,0.05,5,3,1.0,2,55,0.5,Lewis-Potter
2296,2,Kenny_Tete,DEF,54,46.06963256052521,0.024748261815472933,0.03967732969016309,0.0,0.34441425289347233,1.5220000000000002,0.0,0.1035116835173791,0.0919236790556925,0.18,6,3,4.0,2,45,0.3,Tete
2297,3,Kenny_Tete,DEF,54,46.06963256052521,0.024748261815472933,0.03967732969016309,0.0,0.36237490734549577,1.5220000000000002,0.0,0.0543503891809904,0.1191089584680092,0.18,6,3,4.0,2,45,0.3,Tete
2298,4,Kenny_Tete,DEF,54,46.06963256052521,0.024748261815472933,0.03967732969016309,0.0,0.36660210115060526,1.5220000000000002,0.0,0.0657635408909501,0.0908072387838765,0.18,6,3,4.0,2,45,0.3,Tete
2299,5,Kenny_Tete,DEF,54,46.06963256052521,0.024748261815472933,0.03967732969016309,0.0,0.3368473934787173,1.5220000000000002,0.0,0.0770513809953182,0.1060303560209065,0.18,6,3,4.0,2,45,0.3,Tete
2300,6,Kenny_Tete,DEF,54,46.06963256052521,0.024748261815472933,0.03967732969016309,0.0,0.14317270459748485,1.5220000000000002,0.0,0.0730793418656172,0.112188419845144,0.18,6,3,4.0,2,45,0.3,Tete
2301,7,Kenny_Tete,DEF,54,46.06963256052521,0.024748261815472933,0.03967732969016309,0.0,0.28435503286319175,1.5220000000000002,0.0,0.0730793418656172,0.112188419845144,0.18,6,3,4.0,2,45,0.3,Tete
2302,8,Kenny_Tete,DEF,54,46.06963256052521,0.024748261815472933,0.03967732969016309,0.0,0.29669934640436824,1.5220000000000002,0.0,0.0730793418656172,0.112188419845144,0.18,6,3,4.0,2,45,0.3,Tete
2303,2,Kepa_Arrizabalaga,GKP,3,6.954193403906871,9.791121124408204e-06,3.5998351969110016e-05,0.0,,1.338,0.4607502504542923,0.0,0.0,0.08,0,0,4.0,1,50,0.1,Arrizabalaga
2304,3,Kepa_Arrizabalaga,GKP,3,6.954193403906871,9.791121124408204e-06,3.5998351969110016e-05,0.0,,1.338,0.3295528218167839,0.0,0.0,0.08,0,0,4.0,1,50,0.1,Arrizabalaga
2305,4,Kepa_Arrizabalaga,GKP,3,6.954193403906871,9.791121124408204e-06,3.5998351969110016e-05,0.0,,1.338,0.345217062351601,0.0,0.0,0.08,0,0,4.0,1,50,0.1,Arrizabalaga
2306,5,Kepa_Arrizabalaga,GKP,3,6.954193403906871,9.937080700847556e-06,3.6646152333309976e-05,0.0,,1.338,0.4226154220307916,0.0,0.0,0.08,0,0,4.0,1,50,0.1,Arrizabalaga
2307,6,Kepa_Arrizabalaga,GKP,3,6.954193403906871,9.43298208725881e-06,3.4453472240233744e-05,0.0,,1.338,0.3697468086864293,0.0,0.0,0.08,0,0,4.0,1,50,0.1,Arrizabalaga
2308,7,Kepa_Arrizabalaga,GKP,3,6.954193403906871,9.70773237433348e-06,3.566010696811381e-05,0.0,,1.338,0.3867997357709274,0.0,0.0,0.08,0,0,4.0,1,50,0.1,Arrizabalaga
2309,8,Kepa_Arrizabalaga,GKP,3,6.954193403906871,9.70773237433348e-06,3.566010696811381e-05,0.0,,1.338,0.4226154220307916,0.0,0.0,0.08,0,0,4.0,1,50,0.1,Arrizabalaga
2310,2,Kevin_Danso,DEF,6,10.0,0.0042939785622460695,0.0021742599766182724,0.0,0.6879798927918194,1.0,0.0,0.0928119656059018,0.0642022221106676,0.24,6,3,4.0,2,50,0.2,Danso
2311,3,Kevin_Danso,DEF,6,10.0,0.004293875261623194,0.002174126567088544,0.0,0.6339588713043638,1.0,0.0,0.0777804408544048,0.0674238254676089,0.24,6,3,4.0,2,50,0.2,Danso
2312,4,Kevin_Danso,DEF,6,10.0,0.004293875261623194,0.002174126567088544,0.0,0.6591022942963094,1.0,0.0,0.0945746092353715,0.0631355595847643,0.24,6,3,4.0,2,50,0.2,Danso
2313,5,Kevin_Danso,DEF,6,10.0,0.004293875261623194,0.002174126567088544,0.0,0.6059651964007918,1.0,0.0,0.0981479453664453,0.0662374343101665,0.24,6,3,4.0,2,50,0.2,Danso
2314,6,Kevin_Danso,DEF,6,10.0,0.004293875261623194,0.002174126567088544,0.0,0.6155318120956279,1.0,0.0,0.1206053904150502,0.0641333135364202,0.24,6,3,4.0,2,50,0.2,Danso
2315,7,Kevin_Danso,DEF,6,10.0,0.004293875261623194,0.002174126567088544,0.0,0.5707558299115619,1.0,0.0,0.0811568465798388,0.0736894607330538,0.24,6,3,4.0,2,50,0.2,Danso
2316,8,Kevin_Danso,DEF,6,10.0,0.004293875261623194,0.002174126567088544,0.0,0.5697042605673314,1.0,0.0,0.0879167192461981,0.0638024917859979,0.24,6,3,4.0,2,50,0.2,Danso
2317,2,Kevin_Santos Lopes de Macedo,MID,54,50.44363211384707,0.05343227836977722,0.08106930085038422,0.0,0.03455118228926784,1.042,0.0,0.1810977906125524,0.1561129525717789,0.04,5,3,1.0,2,55,0.1,Kevin
2318,3,Kevin_Santos Lopes de Macedo,MID,54,50.44363211384707,0.05343227836977722,0.08106930085038422,0.0,0.037271642132170914,1.042,0.0,0.1526750013799908,0.1603982578845957,0.04,5,3,1.0,2,55,0.1,Kevin
2319,4,Kevin_Santos Lopes de Macedo,MID,54,50.44363211384707,0.05343227836977722,0.08106930085038422,0.0,0.037932033983060304,1.042,0.0,0.2066057631615438,0.1572561510159043,0.04,5,3,1.0,2,55,0.1,Kevin
2320,5,Kevin_Santos Lopes de Macedo,MID,54,50.44363211384707,0.05343227836977722,0.08106930085038422,0.0,0.03344478615556078,1.042,0.0,0.1789989069601232,0.1235653268422234,0.04,5,3,1.0,2,55,0.1,Kevin
2321,6,Kevin_Santos Lopes de Macedo,MID,54,50.44363211384707,0.05343227836977722,0.08106930085038422,0.0,0.011254686940267244,1.042,0.0,0.1675908064213912,0.1664808681863076,0.04,5,3,1.0,2,55,0.1,Kevin
2322,7,Kevin_Santos Lopes de Macedo,MID,54,50.44363211384707,0.05343227836977722,0.08106930085038422,0.0,0.026353993248148837,1.042,0.0,0.1675908064213912,0.1664808681863076,0.04,5,3,1.0,2,55,0.1,Kevin
2323,8,Kevin_Santos Lopes de Macedo,MID,54,50.44363211384707,0.05343227836977722,0.08106930085038422,0.0,0.027935265397369412,1.042,0.0,0.1675908064213912,0.1664808681863076,0.04,5,3,1.0,2,55,0.1,Kevin
2324,2,Kevin_Schade,MID,94,80.49981486037902,0.1829960855961619,0.07323695109010357,0.0,0.0463539905056879,1.0,0.0,0.1226246525109014,0.1685630800513233,0.18,5,3,1.0,2,60,3.6,Schade
2325,3,Kevin_Schade,MID,94,80.49981486037902,0.1829960855961619,0.07323695109010357,0.0,0.046953377633547275,1.0,0.0,0.1810977906125524,0.1561129525717789,0.18,5,3,1.0,2,60,3.6,Schade
2326,4,Kevin_Schade,MID,94,80.49981486037902,0.1829960855961619,0.07323695109010357,0.0,0.05969877285562188,1.0,0.0,0.1814092535104011,0.1368781416142775,0.18,5,3,1.0,2,60,3.6,Schade
2327,5,Kevin_Schade,MID,94,80.49981486037902,0.1829960855961619,0.07323695109010357,0.0,0.0378995066487248,1.0,0.0,0.2103612763960706,0.1192499539152368,0.18,5,3,1.0,2,60,3.6,Schade
2328,6,Kevin_Schade,MID,94,80.49981486037902,0.1829960855961619,0.07323695109010357,0.0,0.043753582370146815,1.0,0.0,0.1754537874323654,0.2404085102798042,0.18,5,3,1.0,2,60,3.6,Schade
2329,7,Kevin_Schade,MID,94,80.49981486037902,0.1829960855961619,0.07323695109010357,0.0,0.051483076968013304,1.0,0.0,0.2066057631615438,0.1572561510159043,0.18,5,3,1.0,2,60,3.6,Schade
2330,8,Kevin_Schade,MID,94,80.49981486037902,0.1829960855961619,0.07323695109010357,0.0,0.0359232792489233,1.0,0.0,0.1675908064213912,0.1664808681863076,0.18,5,3,1.0,2,60,3.6,Schade
2331,2,Kieran_Dowell,MID,88,0.0,0.0,0.0,0.0,0.041795175616322316,2.214945945945946,0.0,0.1616130281141775,0.1908631424210464,0.1,5,3,1.0,2,45,0.4,Dowell
2332,3,Kieran_Dowell,MID,88,0.0,0.0,0.0,0.0,0.0480242755741853,2.214945945945946,0.0,0.1785646472730203,0.2139222691376677,0.1,5,3,1.0,2,45,0.4,Dowell
2333,4,Kieran_Dowell,MID,88,0.0,0.0,0.0,0.0,0.041623668261475365,2.214945945945946,0.0,0.1767223870429291,0.2668866003462178,0.1,5,3,1.0,2,45,0.4,Dowell
2334,5,Kieran_Dowell,MID,88,0.0,0.0,0.0,0.0,0.06745075120411957,2.214945945945946,0.0,0.1714810473753032,0.1961736168330714,0.1,5,3,1.0,2,45,0.4,Dowell
2335,6,Kieran_Dowell,MID,88,0.0,0.0,0.0,0.0,0.059640917902482264,2.214945945945946,0.0,0.1983238440862614,0.2049315599356508,0.1,5,3,1.0,2,45,0.4,Dowell
2336,7,Kieran_Dowell,MID,88,0.0,0.0,0.0,0.0,0.03719935652896385,2.214945945945946,0.0,0.1399220617449503,0.2257783699173752,0.1,5,3,1.0,2,45,0.4,Dowell
2337,8,Kieran_Dowell,MID,88,0.0,0.0,0.0,0.0,0.0655682917598883,2.214945945945946,0.0,0.1351021564615107,0.2272520596041705,0.1,5,3,1.0,2,45,0.4,Dowell
2338,2,Kiernan_Dewsbury-Hall,MID,11,90.0,0.12996529692847283,0.22239893154772572,0.0,0.22328707109314533,4.2940000000000005,0.0,0.2130075049136454,0.1392505047075491,0.15,5,3,1.0,2,65,3.5,Dewsbury-Hall
2339,3,Kiernan_Dewsbury-Hall,MID,11,90.0,0.12996529692847283,0.22239893154772572,0.0,0.17742033701786097,4.2940000000000005,0.0,0.1860830945008443,0.1913799330087358,0.15,5,3,1.0,2,65,3.5,Dewsbury-Hall
2340,4,Kiernan_Dewsbury-Hall,MID,11,90.0,0.12996529692847283,0.22239893154772572,0.0,0.20960893361030666,4.2940000000000005,0.0,0.1966042700841929,0.1918220128841498,0.15,5,3,1.0,2,65,3.5,Dewsbury-Hall
2341,5,Kiernan_Dewsbury-Hall,MID,11,90.0,0.12996529692847283,0.22239893154772572,0.0,0.06625247705274208,4.2940000000000005,0.0,0.1616130281141775,0.1908631424210464,0.15,5,3,1.0,2,65,3.5,Dewsbury-Hall
2342,6,Kiernan_Dewsbury-Hall,MID,11,90.0,0.12996529692847283,0.22239893154772572,0.0,0.14436376150998664,4.2940000000000005,0.0,0.1616130281141775,0.1908631424210464,0.15,5,3,1.0,2,65,3.5,Dewsbury-Hall
2343,7,Kiernan_Dewsbury-Hall,MID,11,90.0,0.12996529692847283,0.22239893154772572,0.0,0.15136891458939516,4.2940000000000005,0.0,0.1767223870429291,0.2668866003462178,0.15,5,3,1.0,2,65,3.5,Dewsbury-Hall
2344,8,Kiernan_Dewsbury-Hall,MID,11,90.0,0.12996529692847283,0.22239893154772572,0.0,0.16406900174791464,4.2940000000000005,0.0,0.1850860393854172,0.1142599192822951,0.15,5,3,1.0,2,65,3.5,Dewsbury-Hall
2345,2,Kim_Ji-soo,DEF,94,0.0,0.0,0.0,0.0,0.06742957773373383,3.314,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.0,Ji-soo
2346,3,Kim_Ji-soo,DEF,94,0.0,0.0,0.0,0.0,0.06828197309242154,3.314,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.0,Ji-soo
2347,4,Kim_Ji-soo,DEF,94,0.0,0.0,0.0,0.0,0.08629275615262234,3.314,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.0,Ji-soo
2348,5,Kim_Ji-soo,DEF,94,0.0,0.0,0.0,0.0,0.055354249359970756,3.314,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.0,Ji-soo
2349,6,Kim_Ji-soo,DEF,94,0.0,0.0,0.0,0.0,0.0637258586752897,3.314,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.0,Ji-soo
2350,7,Kim_Ji-soo,DEF,94,0.0,0.0,0.0,0.0,0.0747079968087446,3.314,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.0,Ji-soo
2351,8,Kim_Ji-soo,DEF,94,0.0,0.0,0.0,0.0,0.05251754611493999,3.314,0.0,0.05,0.05,0.1,6,3,4.0,2,45,0.0,Ji-soo
2352,2,Kjell_Scherpen,GKP,40,90.0,0.0437941484691401,0.0426122365520199,0.0,0.05717009598518097,1.1729622060470324,0.6546761723419839,0.05,0.05,0.1,0,0,4.0,1,45,0.7,Scherpen
2353,3,Kjell_Scherpen,GKP,40,90.0,0.0438140533182543,0.0426401443024574,0.0,0.06462769974354143,1.1729622060470324,0.4519010924099851,0.05,0.05,0.1,0,0,4.0,1,45,0.7,Scherpen
2354,4,Kjell_Scherpen,GKP,40,90.0,0.0438339560046007,0.0426680777658705,0.0,0.06353323222051935,1.1729622060470324,0.38975409483508083,0.05,0.05,0.1,0,0,4.0,1,45,0.7,Scherpen
2355,5,Kjell_Scherpen,GKP,40,90.0,0.0438434240267777,0.0426819567529126,0.0,0.06823110923650966,1.1729622060470324,0.48057542816728893,0.05,0.05,0.1,0,0,4.0,1,45,0.7,Scherpen
2356,6,Kjell_Scherpen,GKP,40,90.0,0.0438423173602345,0.0426815999165889,0.0,0.04270403513886845,1.1729622060470324,0.3814109811860271,0.05,0.05,0.1,0,0,4.0,1,45,0.7,Scherpen
2357,7,Kjell_Scherpen,GKP,40,90.0,0.0438412108766885,0.0426812432574099,0.0,0.07875444790152426,1.1729622060470324,0.5104931802930416,0.05,0.05,0.1,0,0,4.0,1,45,0.7,Scherpen
2358,8,Kjell_Scherpen,GKP,40,90.0,0.0438401122115109,0.0426809134788162,0.0,0.06155794852321927,1.1729622060470324,0.44261719396243615,0.05,0.05,0.1,0,0,4.0,1,45,0.7,Scherpen
2359,2,Kobbie_Mainoo,MID,1,81.87299999999999,0.03498107138328211,0.0488142545757333,0.0,0.0604143057639206,6.3919999999999995,0.0,0.0848838497997743,0.1158236933516472,0.05,5,3,1.0,2,55,1.0,Mainoo
2360,3,Kobbie_Mainoo,MID,1,81.87299999999999,0.03498107138328211,0.0488142545757333,0.0,0.19096797165542734,6.3919999999999995,0.0,0.1125674588491821,0.1008527564114192,0.05,5,3,1.0,2,55,1.0,Mainoo
2361,4,Kobbie_Mainoo,MID,1,81.87299999999999,0.03498107138328211,0.0488142545757333,0.0,0.21603220746841054,6.3919999999999995,0.0,0.0954798069219343,0.087808431814457,0.05,5,3,1.0,2,55,1.0,Mainoo
2362,5,Kobbie_Mainoo,MID,1,81.87299999999999,0.03498107138328211,0.0488142545757333,0.0,0.12571733040880367,6.3919999999999995,0.0,0.0869547220813113,0.1013322150831471,0.05,5,3,1.0,2,55,1.0,Mainoo
2363,6,Kobbie_Mainoo,MID,1,81.87299999999999,0.03498107138328211,0.0488142545757333,0.0,0.19375953839891688,6.3919999999999995,0.0,0.0999502302318064,0.1431634800970877,0.05,5,3,1.0,2,55,1.0,Mainoo
2364,7,Kobbie_Mainoo,MID,1,81.87299999999999,0.03498107138328211,0.0488142545757333,0.0,0.16628495198318397,6.3919999999999995,0.0,0.1239985221783261,0.1217104639537263,0.05,5,3,1.0,2,55,1.0,Mainoo
2365,8,Kobbie_Mainoo,MID,1,81.87299999999999,0.03498107138328211,0.0488142545757333,0.0,0.20667385707810065,6.3919999999999995,0.0,0.0889869918740242,0.147906927112658,0.05,5,3,1.0,2,55,1.0,Mainoo
2366,2,Konstantinos_Tzolakis,GKP,88,32.3277245050874,0.0134054865229352,0.0155718994086713,0.0,0.04794606643396693,1.1729622060470324,0.3609685407204105,0.05,0.05,0.1,0,0,4.0,1,45,0.8,Tzolakis
2367,3,Konstantinos_Tzolakis,GKP,88,31.92755031367804,0.0132497962108979,0.0153844886038361,0.0,0.05503923095662978,1.1729622060470324,0.5207438526735242,0.05,0.05,0.1,0,0,4.0,1,45,0.8,Tzolakis
2368,4,Konstantinos_Tzolakis,GKP,88,31.527376122268738,0.0130938646009423,0.0151969473976632,0.0,0.04775057658283218,1.1729622060470324,0.3814109811860271,0.05,0.05,0.1,0,0,4.0,1,45,0.8,Tzolakis
2369,5,Konstantinos_Tzolakis,GKP,88,31.332696785907427,0.0130178266937631,0.0151056700474706,0.0,0.07707361118362382,1.1729622060470324,0.5003817751784664,0.05,0.05,0.1,0,0,4.0,1,45,0.8,Tzolakis
2370,6,Konstantinos_Tzolakis,GKP,88,31.341349200856808,0.0130210742662991,0.0151098123545831,0.0,0.06823110923650966,1.1729622060470324,0.48057542816728893,0.05,0.05,0.1,0,0,4.0,1,45,0.8,Tzolakis
2371,7,Konstantinos_Tzolakis,GKP,88,31.350001615806192,0.0130243216656274,0.0151139546457562,0.0,0.04270403513886845,1.1729622060470324,0.3814109811860271,0.05,0.05,0.1,0,0,4.0,1,45,0.8,Tzolakis
2372,8,Konstantinos_Tzolakis,GKP,88,31.36081713449297,0.0130283581300288,0.0151190388812853,0.0,0.07494417356840884,1.1729622060470324,0.4244575663653042,0.05,0.05,0.1,0,0,4.0,1,45,0.8,Tzolakis
2373,2,Kosta_Nedeljkovic,DEF,7,2.853,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.3,Nedeljkovic
2374,3,Kosta_Nedeljkovic,DEF,7,2.853,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.3,Nedeljkovic
2375,4,Kosta_Nedeljkovic,DEF,7,2.853,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.3,Nedeljkovic
2376,5,Kosta_Nedeljkovic,DEF,7,2.853,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.3,Nedeljkovic
2377,6,Kosta_Nedeljkovic,DEF,7,2.853,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.3,Nedeljkovic
2378,7,Kosta_Nedeljkovic,DEF,7,2.853,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.3,Nedeljkovic
2379,8,Kosta_Nedeljkovic,DEF,7,2.853,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.3,Nedeljkovic
2380,2,Kostas_Tsimikas,DEF,14,50.49387528954997,0.0210788837661393,0.0241016092379329,0.0,0.1014723875356032,1.0,0.0,0.0561971522499759,0.1580107886382031,0.1,6,3,4.0,2,50,0.1,Tsimikas
2381,3,Kostas_Tsimikas,DEF,14,50.49387528954997,0.021073765558077,0.0240950544853423,0.0,0.03320156168479592,1.0,0.0,0.0783250733287702,0.119844567101944,0.1,6,3,4.0,2,50,0.1,Tsimikas
2382,4,Kostas_Tsimikas,DEF,14,50.49387528954997,0.021073765558077,0.0240950544853423,0.0,0.07132262576465617,1.0,0.0,0.1375118692057263,0.1298723002753884,0.1,6,3,4.0,2,50,0.1,Tsimikas
2383,5,Kostas_Tsimikas,DEF,14,50.49387528954997,0.021073765558077,0.0240950544853423,0.0,0.12214501233226929,1.0,0.0,0.0928790896273795,0.0929613216400104,0.1,6,3,4.0,2,50,0.1,Tsimikas
2384,6,Kostas_Tsimikas,DEF,14,50.49387528954997,0.021073765558077,0.0240950544853423,0.0,0.1282948110973027,1.0,0.0,0.0863196741670221,0.1023504888930624,0.1,6,3,4.0,2,50,0.1,Tsimikas
2385,7,Kostas_Tsimikas,DEF,14,50.49387528954997,0.021073765558077,0.0240950544853423,0.0,0.12240615937522933,1.0,0.0,0.0805938715873454,0.1402627448261693,0.1,6,3,4.0,2,50,0.1,Tsimikas
2386,8,Kostas_Tsimikas,DEF,14,50.49387528954997,0.021073765558077,0.0240950544853423,0.0,0.09549161608161812,1.0,0.0,0.0753859070376607,0.0725560151569798,0.1,6,3,4.0,2,50,0.1,Tsimikas
2387,2,Kristoffer_Ajer,DEF,94,85.80778220006968,0.03312756152529171,0.04287312423159975,0.0,0.3957011394088546,1.0,0.0,0.1012186598521123,0.0724656788255882,0.15,6,3,4.0,2,45,3.6,Ajer
2388,3,Kristoffer_Ajer,DEF,94,85.80778220006968,0.03312756152529171,0.04287312423159975,0.0,0.39892814584020175,1.0,0.0,0.0745230602973268,0.0735175374569714,0.15,6,3,4.0,2,45,3.6,Ajer
2389,4,Kristoffer_Ajer,DEF,94,85.80778220006968,0.03312756152529171,0.04287312423159975,0.0,0.46100104971934225,1.0,0.0,0.0792950438949562,0.0754776600470285,0.15,6,3,4.0,2,45,3.6,Ajer
2390,5,Kristoffer_Ajer,DEF,94,85.80778220006968,0.03312756152529171,0.04287312423159975,0.0,0.34669349629295687,1.0,0.0,0.0879167192461981,0.0638024917859979,0.15,6,3,4.0,2,45,3.6,Ajer
2391,6,Kristoffer_Ajer,DEF,94,85.80778220006968,0.03312756152529171,0.04287312423159975,0.0,0.3813394919362009,1.0,0.0,0.0981479453664453,0.0662374343101665,0.15,6,3,4.0,2,45,3.6,Ajer
2392,7,Kristoffer_Ajer,DEF,94,85.80778220006968,0.03312756152529171,0.04287312423159975,0.0,0.4223653274603711,1.0,0.0,0.0815448724117089,0.0903928612442917,0.15,6,3,4.0,2,45,3.6,Ajer
2393,8,Kristoffer_Ajer,DEF,94,85.80778220006968,0.03312756152529171,0.04287312423159975,0.0,0.3342088724552216,1.0,0.0,0.0811568465798388,0.0736894607330538,0.15,6,3,4.0,2,45,3.6,Ajer
2394,2,Lamare_Bogarde,MID,7,24.41096900186282,0.0041597799340101,0.0069876389243761884,0.0,0.12760455559215741,1.0,0.0,0.0719789376140763,0.0911631813715896,0.19,5,3,1.0,2,50,0.1,Bogarde
2395,3,Lamare_Bogarde,MID,7,24.41096900186282,0.0041589884550182,0.006986138334320488,0.0,0.11169364718042112,1.0,0.0,0.0848838497997743,0.1158236933516472,0.19,5,3,1.0,2,50,0.1,Bogarde
2396,4,Lamare_Bogarde,MID,7,24.41096900186282,0.0041589884550182,0.006986138334320488,0.0,0.14812811810420573,1.0,0.0,0.1134102566468155,0.0936357486771858,0.19,5,3,1.0,2,50,0.1,Bogarde
2397,5,Lamare_Bogarde,MID,7,24.41096900186282,0.0041589884550182,0.006986138334320488,0.0,0.16502125026707756,1.0,0.0,0.0999502302318064,0.1431634800970877,0.19,5,3,1.0,2,50,0.1,Bogarde
2398,6,Lamare_Bogarde,MID,7,24.41096900186282,0.0041589884550182,0.006986138334320488,0.0,0.17679315590325131,1.0,0.0,0.0799410827800721,0.11894441711009,0.19,5,3,1.0,2,50,0.1,Bogarde
2399,7,Lamare_Bogarde,MID,7,24.41096900186282,0.0041589884550182,0.006986138334320488,0.0,0.18124948256708143,1.0,0.0,0.0868115421288974,0.1505039488203032,0.19,5,3,1.0,2,50,0.1,Bogarde
2400,8,Lamare_Bogarde,MID,7,24.41096900186282,0.0041589884550182,0.006986138334320488,0.0,0.18474743070743196,1.0,0.0,0.0954798069219343,0.087808431814457,0.19,5,3,1.0,2,50,0.1,Bogarde
2401,2,Leif_Davis,DEF,40,90.0,0.0307188183008775,0.12798146419639467,0.0,0.31903088233724464,1.0,0.0,0.0610743166228776,0.1054495372972405,0.18,6,3,4.0,2,40,5.2,Davis
2402,3,Leif_Davis,DEF,40,90.0,0.0307327802904268,0.12806528225084163,0.0,0.34803776404556974,1.0,0.0,0.0567970734474291,0.102622533658791,0.18,6,3,4.0,2,40,5.2,Davis
2403,4,Leif_Davis,DEF,40,90.0,0.0307467407629315,0.12814917753156269,0.0,0.34390840492398,1.0,0.0,0.0837712059965934,0.1127068739245799,0.18,6,3,4.0,2,40,5.2,Davis
2404,5,Leif_Davis,DEF,40,90.0,0.0307533819801509,0.12819086163985968,0.0,0.3613387444492495,1.0,0.0,0.0908831332883217,0.1414530696177566,0.18,6,3,4.0,2,40,5.2,Davis
2405,6,Leif_Davis,DEF,40,90.0,0.0307526057237412,0.1281897899187091,0.0,0.25631825689060067,1.0,0.0,0.1375118692057263,0.1298723002753884,0.18,6,3,4.0,2,40,5.2,Davis
2406,7,Leif_Davis,DEF,40,90.0,0.0307518295956923,0.12818871872959417,0.0,0.3977698805465974,1.0,0.0,0.0863196741670221,0.1023504888930624,0.18,6,3,4.0,2,40,5.2,Davis
2407,8,Leif_Davis,DEF,40,90.0,0.0307510589517332,0.12818772827354935,0.0,0.3363469572964534,1.0,0.0,0.0561971522499759,0.1580107886382031,0.18,6,3,4.0,2,40,5.2,Davis
2408,2,Leny_Yoro,DEF,1,8.376546965917505,0.0033006416052454375,0.00268356163804905,0.0,0.1628214114894669,1.0,0.0,0.0811568465798388,0.0736894607330538,0.08,6,3,4.0,2,50,0.7,Yoro
2409,3,Leny_Yoro,DEF,1,8.376546965917505,0.0033006416052454375,0.00268356163804905,0.0,0.41656193939924446,1.0,0.0,0.0945746092353715,0.0631355595847643,0.08,6,3,4.0,2,50,0.7,Yoro
2410,4,Leny_Yoro,DEF,1,8.376546965917505,0.0033006416052454375,0.00268356163804905,0.0,0.45459771292872714,1.0,0.0,0.0637658552927126,0.0542317756192753,0.08,6,3,4.0,2,50,0.7,Yoro
2411,5,Leny_Yoro,DEF,1,8.376546965917505,0.0033006416052454375,0.00268356163804905,0.0,0.30310866637004813,1.0,0.0,0.0838680414533683,0.0655526594530355,0.08,6,3,4.0,2,50,0.7,Yoro
2412,6,Leny_Yoro,DEF,1,8.376546965917505,0.0033006416052454375,0.00268356163804905,0.0,0.42093544272832106,1.0,0.0,0.1196956617825457,0.0671220012593665,0.08,6,3,4.0,2,50,0.7,Yoro
2413,7,Leny_Yoro,DEF,1,8.376546965917505,0.0033006416052454375,0.00268356163804905,0.0,0.37628208234564137,1.0,0.0,0.1012186598521123,0.0724656788255882,0.08,6,3,4.0,2,50,0.7,Yoro
2414,8,Leny_Yoro,DEF,1,8.376546965917505,0.0033006416052454375,0.00268356163804905,0.0,0.44071450477853563,1.0,0.0,0.0792950438949562,0.0754776600470285,0.08,6,3,4.0,2,50,0.7,Yoro
2415,2,Leo_Fuhr Hjelde,DEF,56,0.0,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.1,Hjelde
2416,3,Leo_Fuhr Hjelde,DEF,56,0.0,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.1,Hjelde
2417,4,Leo_Fuhr Hjelde,DEF,56,0.0,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.1,Hjelde
2418,5,Leo_Fuhr Hjelde,DEF,56,0.0,0.0,0.0,0.0,,,0.0,0.05,0.05,0.1,6,3,4.0,2,40,0.1,Hjelde
